,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015
Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
SIERRA LEONE,SLE,-0.77,0.47,2.00,26.34,2.43,60.68,-0.87,0.33,4.00,21.46,2.43,42.23,-0.91,0.31,4.00,17.07,3.40,43.20,-0.75,0.31,4.00,30.24,3.40,48.54,-0.91,0.25,6.00,16.59,4.85,40.29,-0.88,0.22,7.00,18.54,8.74,37.38,-1.09,0.22,7.00,13.66,2.43,28.16,-1.01,0.21,9.00,14.15,4.37,29.13,-0.90,0.22,9.00,19.90,6.76,35.27,-0.96,0.21,10.00,16.50,4.35,32.37,-0.94,0.19,11.00,18.18,6.19,30.48,-0.77,0.19,11.00,24.29,12.80,38.39,-0.83,0.17,12.00,20.85,11.32,35.38,-0.95,0.15,15.00,18.01,9.91,25.94,-0.90,0.14,15.00,18.48,11.32,28.30,-0.95,0.14,14.00,15.87,10.05,27.75,-0.78,0.14,14.00,21.15,13.88,35.41
SINGAPORE,SGP,2.17,0.18,6.00,96.59,93.20,100.00,2.23,0.17,6.00,96.10,93.20,100.00,2.29,0.19,6.00,96.59,94.17,100.00,2.36,0.16,6.00,98.54,94.17,100.00,2.26,0.17,7.00,98.05,94.17,100.00,2.42,0.15,8.00,98.54,97.09,100.00,2.19,0.15,8.00,98.05,94.66,100.00,2.20,0.14,10.00,97.56,94.66,99.03,2.25,0.15,10.00,98.06,94.69,99.52,2.25,0.14,10.00,98.06,95.65,100.00,2.25,0.15,10.00,98.09,95.24,99.52,2.21,0.15,10.00,98.57,94.31,100.00,2.12,0.15,11.00,96.68,94.34,99.53,2.17,0.14,11.00,97.16,94.81,99.53,2.09,0.14,11.00,96.68,94.81,99.06,2.12,0.13,10.00,97.12,95.22,100.00,2.13,0.13,10.00,97.12,95.22,100.00
SLOVAK REPUBLIC,SVK,0.36,0.27,4.00,66.34,54.85,79.13,0.25,0.17,6.00,64.88,57.77,69.42,0.15,0.20,7.00,63.90,53.40,69.90,-0.10,0.15,8.00,55.12,44.17,62.14,0.31,0.14,9.00,65.37,57.77,72.82,0.39,0.14,9.00,69.27,60.19,74.76,0.49,0.14,9.00,69.27,63.11,73.30,0.40,0.15,10.00,69.27,61.17,73.30,0.30,0.15,10.00,66.99,58.94,72.95,0.30,0.14,10.00,66.02,60.39,71.98,0.23,0.14,11.00,65.07,59.05,70.95,0.24,0.13,11.00,63.81,58.77,71.09,0.24,0.13,11.00,65.40,58.49,70.28,0.07,0.13,11.00,60.66,54.72,65.57,0.06,0.14,11.00,60.19,53.77,65.57,0.12,0.14,11.00,60.10,54.07,66.51,0.15,0.14,11.00,62.02,56.46,66.99
SLOVENIA,SVN,1.32,0.31,2.00,86.83,79.13,93.20,1.30,0.19,5.00,85.85,83.50,92.72,0.77,0.18,8.00,79.51,69.90,84.47,0.72,0.15,8.00,77.56,69.90,83.01,0.86,0.14,9.00,80.49,74.27,83.50,1.02,0.15,8.00,83.41,76.21,87.38,0.89,0.14,8.00,79.51,72.33,83.01,1.02,0.15,9.00,81.46,75.24,85.44,0.98,0.15,10.00,81.07,73.91,85.99,0.91,0.14,10.00,79.61,73.91,83.57,1.02,0.14,10.00,81.34,74.76,85.71,0.85,0.13,11.00,78.10,72.04,82.94,0.90,0.14,10.00,79.15,72.64,83.96,0.82,0.12,12.00,74.88,72.17,81.13,0.71,0.13,12.00,73.93,69.81,79.72,0.69,0.13,12.00,74.52,67.94,79.90,0.73,0.13,12.00,76.44,69.86,79.90
SOLOMON ISLANDS,SLB,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.58,0.52,1.00,35.12,2.43,65.05,-0.75,0.30,2.00,25.37,5.34,49.03,-1.24,0.31,2.00,3.41,0.49,32.04,-1.26,0.34,2.00,5.85,0.49,28.64,-0.52,0.30,3.00,36.59,14.56,56.31,0.06,0.27,3.00,57.56,45.15,69.90,-0.30,0.32,3.00,45.85,22.82,62.62,-0.52,0.30,4.00,36.41,14.01,57.49,-0.50,0.29,4.00,37.86,16.43,58.94,-0.37,0.30,4.00,43.06,20.95,61.43,-0.43,0.29,5.00,41.43,18.96,59.72,-0.41,0.28,5.00,41.23,20.28,60.38,-0.40,0.29,5.00,43.13,19.81,60.85,-0.42,0.29,5.00,42.18,19.81,59.91,-0.27,0.31,5.00,49.52,24.88,62.20,-0.35,0.29,5.00,46.15,20.10,61.24
SOMALIA,SOM,-1.74,0.47,2.00,1.95,0.00,17.48,-1.78,0.36,3.00,0.98,0.00,5.83,-1.78,0.34,3.00,0.98,0.00,5.34,-1.17,0.39,2.00,6.83,0.00,35.44,-1.80,0.28,4.00,0.49,0.00,3.88,-1.78,0.25,5.00,0.00,0.00,5.34,-1.67,0.24,5.00,0.49,0.00,7.77,-1.73,0.24,5.00,0.00,0.00,5.34,-1.78,0.25,5.00,0.49,0.00,3.86,-1.92,0.26,5.00,0.00,0.00,2.90,-1.72,0.22,7.00,0.00,0.00,4.76,-1.74,0.22,7.00,0.00,0.00,2.84,-1.70,0.21,7.00,0.00,0.00,4.25,-1.59,0.19,8.00,0.00,0.00,5.66,-1.59,0.19,8.00,0.47,0.00,7.08,-1.69,0.18,7.00,0.48,0.00,4.78,-1.62,0.18,8.00,1.44,0.00,5.74
SOUTH AFRICA,ZAF,0.76,0.23,5.00,78.54,67.48,84.47,0.65,0.18,7.00,75.61,65.53,83.01,0.61,0.20,7.00,73.17,65.53,83.01,0.39,0.16,8.00,68.78,61.65,76.21,0.34,0.17,9.00,67.32,57.28,74.27,0.48,0.15,11.00,70.73,61.65,76.21,0.58,0.15,12.00,70.24,64.56,78.64,0.42,0.14,15.00,70.24,62.62,74.27,0.21,0.14,15.00,61.65,57.49,70.05,0.16,0.14,14.00,62.62,56.52,69.08,0.14,0.15,15.00,63.16,57.62,70.48,0.09,0.15,15.00,61.43,54.50,66.82,0.03,0.14,16.00,58.77,54.72,65.57,-0.16,0.14,16.00,54.50,44.34,60.38,-0.11,0.14,16.00,55.92,48.58,61.32,-0.11,0.13,15.00,54.33,46.89,59.81,-0.04,0.13,15.00,58.17,50.24,62.20
SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.77,0.75,1.00,23.33,0.00,71.09,-1.63,0.39,3.00,0.95,0.00,17.92,-1.35,0.26,6.00,2.84,0.00,19.34,-1.38,0.25,7.00,2.84,0.00,16.98,-1.61,0.22,8.00,0.96,0.00,8.13,-1.71,0.21,9.00,0.48,0.00,4.78
SPAIN,ESP,1.05,0.23,5.00,83.90,76.70,89.32,1.37,0.19,5.00,88.29,83.98,92.72,1.33,0.23,5.00,86.83,83.01,92.72,1.33,0.18,5.00,89.76,83.01,91.75,1.35,0.20,5.00,90.24,83.01,91.75,1.34,0.18,6.00,89.27,83.50,91.75,1.29,0.18,6.00,88.78,80.58,92.23,1.12,0.16,8.00,84.39,77.67,90.78,0.99,0.17,9.00,81.55,73.91,85.99,1.11,0.17,9.00,82.52,75.36,90.34,1.00,0.18,9.00,80.38,73.33,86.19,1.01,0.19,8.00,81.43,73.46,86.26,1.05,0.17,9.00,81.52,74.06,88.21,1.06,0.16,9.00,81.99,74.06,87.26,0.82,0.16,9.00,75.36,71.23,81.60,0.53,0.15,9.00,70.19,64.11,75.60,0.49,0.15,9.00,69.23,63.64,76.56
SRI LANKA,LKA,-0.10,0.30,3.00,54.63,29.13,67.48,-0.19,0.21,4.00,51.71,36.41,64.08,-0.26,0.20,6.00,49.27,32.04,62.14,-0.24,0.16,6.00,49.27,36.89,58.74,-0.26,0.18,8.00,48.78,35.92,56.80,-0.14,0.19,9.00,53.17,42.23,60.19,-0.37,0.18,9.00,45.37,30.58,55.34,-0.17,0.16,11.00,53.17,38.83,60.68,-0.10,0.17,12.00,56.80,42.03,60.87,-0.18,0.16,12.00,52.43,41.06,60.39,-0.37,0.17,12.00,44.02,28.57,57.62,-0.40,0.17,12.00,43.33,28.91,55.45,-0.37,0.17,12.00,44.08,28.77,56.13,-0.23,0.15,13.00,52.61,38.68,58.96,-0.22,0.15,13.00,52.13,39.62,59.43,-0.34,0.15,12.00,46.63,33.49,55.50,-0.37,0.14,12.00,45.19,32.06,53.59
ST. KITTS AND NEVIS,KNA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.13,0.52,1.00,63.41,28.16,83.50,0.04,0.46,1.00,61.46,27.18,80.10,0.29,0.52,1.00,64.88,34.47,83.01,0.27,0.46,1.00,63.41,40.29,83.01,0.25,0.29,3.00,62.44,49.51,76.21,1.04,0.27,3.00,81.46,70.87,91.26,0.89,0.31,3.00,78.54,68.93,90.78,0.91,0.31,3.00,79.13,69.57,91.30,1.00,0.32,2.00,81.55,70.53,91.79,1.06,0.34,2.00,82.78,71.43,91.43,1.04,0.34,2.00,82.86,71.56,91.94,1.05,0.33,2.00,81.04,71.70,92.45,0.99,0.33,2.00,81.04,69.81,90.57,0.98,0.33,2.00,80.57,68.87,90.57,0.27,0.35,2.00,63.94,47.85,77.99,0.27,0.32,2.00,64.90,50.24,77.03
ST. LUCIA,LCA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.13,0.52,1.00,63.41,28.16,83.50,0.38,0.46,1.00,67.32,46.12,84.47,0.29,0.52,1.00,64.88,34.47,83.01,0.27,0.46,1.00,63.41,40.29,83.01,0.30,0.29,3.00,64.39,50.49,76.21,1.16,0.27,3.00,83.90,73.30,92.23,1.05,0.31,3.00,82.93,71.36,91.75,1.07,0.31,3.00,83.01,73.43,91.79,1.17,0.32,2.00,83.98,73.91,92.27,1.23,0.34,2.00,85.65,72.86,93.81,1.22,0.34,2.00,85.24,72.99,93.36,1.23,0.33,2.00,85.31,72.64,93.40,1.04,0.30,3.00,81.52,70.75,90.57,1.07,0.31,3.00,81.52,71.23,91.04,0.43,0.32,3.00,67.31,55.50,79.90,0.45,0.30,3.00,68.75,56.94,79.90
ST. VINCENT AND THE GRENADINES,VCT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.13,0.52,1.00,63.41,28.16,83.50,0.04,0.46,1.00,61.46,27.18,80.10,0.29,0.52,1.00,64.88,34.47,83.01,0.27,0.46,1.00,63.41,40.29,83.01,0.30,0.29,3.00,64.39,50.49,76.21,1.04,0.27,3.00,81.46,70.87,91.26,0.89,0.31,3.00,78.54,68.93,90.78,0.91,0.31,3.00,79.13,69.57,91.30,1.00,0.32,2.00,81.55,70.53,91.79,1.06,0.34,2.00,82.78,71.43,91.43,1.04,0.34,2.00,82.86,71.56,91.94,1.05,0.33,2.00,81.04,71.70,92.45,0.99,0.33,2.00,81.04,69.81,90.57,0.98,0.33,2.00,80.57,68.87,90.57,0.66,0.35,2.00,72.60,58.85,84.21,0.62,0.32,2.00,71.63,60.77,82.78
SUDAN,SDN,-1.28,0.30,3.00,5.37,0.97,24.76,-1.02,0.20,5.00,13.17,2.43,30.10,-0.80,0.24,5.00,24.39,5.34,42.72,-1.02,0.19,5.00,12.68,1.94,32.04,-1.24,0.21,6.00,6.83,1.46,17.96,-1.28,0.19,7.00,7.80,1.46,16.02,-1.45,0.19,7.00,2.44,0.00,12.62,-1.21,0.20,8.00,8.29,2.43,18.93,-1.38,0.20,9.00,3.40,0.97,11.59,-1.48,0.20,9.00,2.91,0.48,7.73,-1.22,0.19,9.00,6.70,0.95,19.05,-1.26,0.18,10.00,5.71,1.42,18.48,-1.23,0.17,10.00,6.16,1.89,18.87,-1.51,0.17,10.00,0.95,0.00,8.49,-1.50,0.17,11.00,1.42,0.00,8.49,-1.45,0.17,11.00,3.85,0.48,10.05,-1.50,0.16,11.00,2.40,0.48,9.57
SURINAME,SUR,-0.11,0.47,2.00,53.66,22.33,76.70,-0.01,0.46,2.00,59.51,26.21,78.64,0.39,0.46,2.00,68.78,46.12,84.95,0.12,0.39,2.00,61.95,35.44,78.64,0.18,0.35,2.00,60.98,44.17,75.73,0.17,0.33,3.00,60.49,45.63,76.21,0.16,0.28,3.00,60.00,48.54,71.84,-0.21,0.26,4.00,52.20,31.55,62.62,-0.12,0.28,4.00,55.34,33.82,68.60,-0.13,0.26,4.00,55.83,33.82,65.70,-0.36,0.22,5.00,44.50,25.71,59.05,-0.43,0.22,6.00,40.95,22.75,56.40,-0.37,0.21,6.00,45.02,25.00,57.08,-0.41,0.20,7.00,41.23,25.47,57.08,-0.41,0.20,7.00,42.65,24.06,56.60,-0.62,0.20,5.00,31.25,15.79,49.28,-0.57,0.22,3.00,34.13,16.27,51.67
SWAZILAND,SWZ,-0.01,0.56,1.00,60.49,20.39,79.61,-0.02,0.34,3.00,59.02,33.50,70.39,-0.25,0.33,3.00,50.24,24.76,65.53,-0.32,0.34,3.00,45.85,24.27,63.11,-0.55,0.30,3.00,36.59,11.17,56.31,-0.58,0.26,5.00,32.68,14.56,52.91,-0.48,0.26,5.00,39.02,18.45,55.34,-0.24,0.23,6.00,49.76,32.04,60.68,-0.22,0.23,6.00,52.43,32.85,60.87,-0.17,0.23,6.00,53.88,35.75,62.80,-0.19,0.23,6.00,52.63,30.95,64.29,-0.17,0.21,7.00,53.81,36.49,63.03,-0.29,0.19,8.00,49.76,31.13,58.49,-0.36,0.20,9.00,45.50,27.83,58.49,-0.34,0.20,10.00,48.82,28.77,58.49,-0.36,0.21,9.00,45.67,28.71,56.94,-0.32,0.20,9.00,48.08,29.67,58.85
SWEDEN,SWE,2.31,0.23,5.00,99.02,94.17,100.00,2.33,0.19,5.00,99.02,94.17,100.00,2.40,0.23,5.00,99.02,94.17,100.00,2.30,0.18,5.00,98.05,92.72,100.00,2.23,0.20,5.00,97.56,93.20,100.00,2.20,0.19,5.00,97.56,93.20,99.03,2.01,0.18,5.00,97.07,92.72,99.03,2.21,0.16,8.00,98.05,94.17,99.03,2.25,0.17,8.00,97.57,94.20,99.52,2.23,0.17,8.00,97.57,94.69,100.00,2.29,0.18,8.00,98.56,95.24,100.00,2.32,0.19,7.00,99.05,94.79,100.00,2.22,0.17,8.00,99.05,94.34,100.00,2.32,0.16,8.00,99.05,95.75,100.00,2.30,0.16,8.00,98.58,95.75,100.00,2.14,0.15,8.00,97.60,95.22,100.00,2.25,0.15,8.00,98.56,95.69,100.00
SWITZERLAND,CHE,2.10,0.23,5.00,95.61,92.23,100.00,2.23,0.19,5.00,95.61,93.20,100.00,2.21,0.23,5.00,95.12,92.72,99.51,2.17,0.18,5.00,96.10,92.72,100.00,2.09,0.20,5.00,96.10,92.23,99.03,2.04,0.18,6.00,96.10,91.75,98.06,2.02,0.18,6.00,97.56,92.72,99.03,2.13,0.19,7.00,96.59,93.20,99.03,2.19,0.19,7.00,96.60,93.24,99.52,2.17,0.19,7.00,97.09,93.24,100.00,2.09,0.18,8.00,97.13,93.81,99.05,2.10,0.19,8.00,96.67,93.36,99.53,2.05,0.18,8.00,95.73,92.92,99.53,2.17,0.17,8.00,97.63,94.81,100.00,2.15,0.18,8.00,97.63,94.81,100.00,2.19,0.17,8.00,98.56,95.22,100.00,2.17,0.16,8.00,97.60,94.74,100.00
SYRIAN ARAB REPUBLIC,SYR,-0.78,0.30,3.00,25.85,5.83,43.20,-0.86,0.22,3.00,23.41,4.37,38.35,-0.90,0.30,3.00,18.54,3.40,40.78,-0.24,0.20,3.00,48.78,34.47,61.65,-0.69,0.23,4.00,29.27,10.68,46.60,-0.71,0.23,6.00,26.34,11.65,47.09,-0.70,0.21,6.00,29.27,14.08,47.57,-1.00,0.18,8.00,14.63,6.31,26.70,-1.03,0.17,9.00,13.59,5.31,23.67,-1.08,0.17,9.00,11.17,4.35,21.26,-1.07,0.18,10.00,12.92,4.29,23.81,-1.08,0.17,10.00,12.86,2.84,22.75,-1.04,0.18,9.00,15.64,4.72,23.58,-1.18,0.19,8.00,9.95,1.42,20.28,-1.22,0.19,8.00,8.06,0.94,18.40,-1.55,0.19,7.00,2.40,0.00,8.13,-1.53,0.18,7.00,1.92,0.48,9.57
"TAIWAN, CHINA",TWN,0.59,0.18,6.00,75.12,65.05,79.61,0.63,0.17,6.00,74.63,65.53,81.07,0.75,0.19,6.00,77.56,68.93,84.47,0.64,0.16,6.00,75.12,67.96,82.52,0.84,0.17,7.00,80.00,72.82,83.50,0.86,0.15,8.00,79.02,74.76,83.98,0.78,0.15,8.00,74.63,69.90,80.58,0.53,0.14,10.00,71.22,66.02,75.24,0.50,0.15,10.00,71.84,65.70,73.91,0.48,0.14,10.00,71.84,63.29,74.40,0.60,0.15,9.00,72.25,68.57,75.71,0.72,0.15,10.00,73.81,71.56,80.09,0.87,0.16,10.00,77.73,72.17,83.96,0.73,0.15,10.00,73.93,70.75,79.72,0.69,0.15,10.00,72.99,68.87,79.72,0.84,0.15,10.00,77.40,70.81,82.30,0.80,0.14,10.00,76.92,70.33,82.30
TAJIKISTAN,TJK,-1.39,0.56,1.00,4.88,0.00,33.50,-1.21,0.29,3.00,4.39,2.43,26.70,-1.05,0.22,4.00,9.27,3.40,27.18,-1.03,0.21,5.00,12.20,0.97,33.01,-1.02,0.17,6.00,11.22,4.85,27.18,-1.20,0.18,7.00,9.76,2.91,16.99,-1.09,0.16,8.00,12.68,6.31,21.36,-0.92,0.16,11.00,17.07,10.19,29.13,-0.91,0.16,11.00,18.45,8.70,29.47,-1.07,0.15,11.00,11.65,4.35,20.77,-1.13,0.15,11.00,9.57,3.33,20.95,-1.20,0.14,10.00,8.57,2.37,18.48,-1.14,0.14,11.00,9.95,3.77,19.34,-1.17,0.15,11.00,10.43,1.89,19.34,-1.19,0.17,9.00,9.95,1.89,18.40,-1.00,0.18,10.00,14.42,7.18,27.75,-1.00,0.17,10.00,13.94,8.13,25.36
TANZANIA,TZA,-1.03,0.30,3.00,15.12,2.91,31.07,-0.97,0.20,5.00,15.12,3.88,31.55,-0.95,0.24,5.00,14.15,4.37,32.52,-0.94,0.19,6.00,20.49,3.40,34.47,-0.78,0.19,8.00,25.37,10.19,41.26,-0.58,0.17,9.00,32.20,18.93,47.57,-0.65,0.17,10.00,30.73,18.45,46.12,-0.22,0.17,12.00,50.73,36.89,59.22,-0.35,0.18,12.00,45.15,30.43,57.49,-0.42,0.17,12.00,41.75,28.02,55.56,-0.44,0.16,13.00,39.23,26.67,54.29,-0.54,0.16,14.00,34.76,22.75,49.29,-0.62,0.16,14.00,29.86,20.28,44.81,-0.80,0.15,15.00,23.70,14.62,35.38,-0.81,0.14,15.00,22.75,13.21,33.49,-0.79,0.14,14.00,22.60,13.88,35.41,-0.72,0.14,14.00,25.48,15.79,36.84
THAILAND,THA,-0.21,0.18,6.00,50.24,32.04,61.17,0.00,0.16,7.00,60.49,45.15,65.05,-0.14,0.18,7.00,55.12,40.29,64.08,-0.28,0.16,7.00,47.80,34.95,56.80,-0.15,0.16,8.00,53.17,43.20,59.22,-0.15,0.15,10.00,51.71,44.17,57.77,-0.10,0.14,11.00,53.66,47.57,58.25,-0.36,0.13,13.00,44.39,34.47,54.37,-0.34,0.14,14.00,45.63,33.82,56.04,-0.40,0.14,14.00,42.23,31.88,53.62,-0.28,0.14,14.00,50.24,37.14,57.62,-0.31,0.14,13.00,48.57,34.60,55.92,-0.29,0.14,14.00,50.71,36.79,56.13,-0.34,0.14,14.00,47.39,35.85,55.19,-0.33,0.13,14.00,49.29,36.32,56.13,-0.41,0.13,13.00,42.31,31.10,51.67,-0.40,0.13,13.00,43.75,32.06,52.63
TIMOR-LESTE,TMP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.52,0.47,1.00,36.10,1.94,63.59,-0.53,0.30,3.00,39.02,11.17,56.31,-0.53,0.35,4.00,36.10,11.17,56.80,-0.79,0.26,4.00,22.93,9.22,45.63,-0.85,0.25,5.00,20.98,7.28,38.83,-0.94,0.25,7.00,16.99,4.35,36.71,-0.91,0.24,7.00,17.96,4.83,37.68,-1.00,0.21,8.00,16.75,5.24,29.05,-0.97,0.21,7.00,17.62,4.27,32.23,-1.05,0.21,7.00,15.17,3.30,25.94,-0.97,0.22,7.00,17.54,4.25,32.55,-0.83,0.22,7.00,21.80,10.38,38.21,-0.65,0.23,6.00,29.33,13.88,49.28,-0.69,0.24,5.00,27.40,11.48,48.80
TOGO,TGO,-0.76,0.47,2.00,26.83,2.43,60.68,-0.63,0.33,4.00,32.20,5.83,56.31,-0.66,0.31,4.00,29.27,5.83,54.37,-0.77,0.31,4.00,29.27,2.91,48.06,-0.90,0.25,5.00,17.07,4.85,40.29,-0.93,0.22,6.00,16.10,6.80,34.47,-0.79,0.21,7.00,21.95,12.62,39.32,-1.05,0.19,9.00,12.68,4.37,26.21,-1.00,0.19,9.00,14.08,4.35,28.02,-0.98,0.20,8.00,15.53,4.35,30.43,-1.03,0.19,8.00,15.31,5.24,26.67,-0.97,0.18,9.00,18.10,5.21,29.86,-1.00,0.17,10.00,17.06,5.66,24.53,-1.01,0.17,10.00,16.59,5.66,25.47,-1.04,0.17,11.00,14.69,5.19,24.06,-0.92,0.17,11.00,16.83,9.57,29.67,-0.71,0.16,12.00,25.96,15.31,38.76
TONGA,TON,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.23,0.52,1.00,49.27,10.19,73.79,-0.53,0.30,2.00,34.15,9.71,58.25,-0.68,0.31,2.00,33.17,4.85,53.40,-0.62,0.34,2.00,33.17,8.74,55.34,-0.40,0.30,3.00,43.90,18.45,57.77,-1.28,0.27,3.00,7.32,0.00,20.87,-1.31,0.32,3.00,5.85,0.00,23.30,-1.04,0.32,3.00,12.14,2.42,36.71,-0.65,0.31,3.00,30.58,7.73,55.56,-0.67,0.30,4.00,27.75,8.10,54.29,-0.32,0.30,4.00,47.62,21.80,63.03,-0.30,0.30,4.00,48.82,22.64,63.68,-0.29,0.30,4.00,49.29,24.53,63.68,-0.25,0.30,4.00,51.18,24.06,63.68,-0.29,0.34,3.00,48.08,20.57,64.11,-0.45,0.30,4.00,39.90,16.27,59.33
TRINIDAD AND TOBAGO,TTO,1.01,0.30,3.00,83.41,71.36,90.29,0.48,0.21,4.00,68.78,64.08,80.10,0.05,0.23,5.00,61.95,47.57,68.93,-0.18,0.18,5.00,52.68,38.35,61.65,-0.07,0.21,5.00,56.10,43.20,63.59,-0.13,0.20,6.00,53.66,40.29,61.65,-0.08,0.19,6.00,55.12,44.17,62.14,-0.29,0.21,7.00,46.83,32.04,59.22,-0.23,0.21,7.00,51.94,33.82,60.39,-0.27,0.21,6.00,49.03,31.88,60.39,-0.21,0.21,6.00,52.15,33.33,63.33,-0.36,0.21,7.00,45.24,27.49,57.82,-0.28,0.21,7.00,51.18,30.66,60.38,-0.28,0.19,8.00,50.71,33.02,59.43,-0.34,0.19,8.00,48.34,28.77,58.02,-0.58,0.19,7.00,33.65,19.14,49.76,-0.54,0.18,7.00,36.06,19.62,50.72
TUNISIA,TUN,-0.22,0.30,3.00,49.27,27.67,65.05,-0.03,0.20,5.00,57.56,41.75,65.05,-0.03,0.24,5.00,59.02,40.29,66.50,0.55,0.18,6.00,72.20,63.59,80.58,0.32,0.19,7.00,66.34,56.80,74.27,0.24,0.18,9.00,61.95,55.83,71.84,-0.09,0.18,9.00,54.63,44.66,60.68,-0.07,0.16,10.00,57.07,44.66,62.62,-0.10,0.16,10.00,56.31,42.03,60.87,-0.18,0.16,11.00,53.40,41.06,60.39,-0.11,0.17,11.00,56.94,41.43,64.29,-0.15,0.17,11.00,54.76,42.18,62.56,-0.17,0.16,12.00,55.92,40.09,60.85,-0.14,0.15,13.00,54.98,43.87,61.79,-0.14,0.14,15.00,54.98,44.81,61.32,-0.09,0.14,14.00,55.77,47.37,60.77,-0.11,0.14,14.00,55.29,46.89,61.24
TURKEY,TUR,-0.23,0.23,5.00,44.88,29.13,62.62,-0.58,0.18,6.00,33.66,20.87,43.20,-0.33,0.21,7.00,47.32,28.64,59.22,-0.71,0.17,7.00,32.20,15.53,39.81,-0.23,0.17,8.00,49.76,39.81,56.80,-0.17,0.16,11.00,50.73,42.23,57.77,-0.02,0.15,11.00,56.59,49.03,61.65,0.01,0.14,13.00,59.02,50.97,63.59,0.09,0.14,13.00,60.19,54.59,68.60,0.09,0.14,14.00,60.68,55.56,66.18,0.08,0.15,14.00,60.29,54.29,67.14,0.03,0.15,14.00,59.05,51.66,65.88,0.06,0.14,15.00,60.19,55.66,66.04,0.17,0.13,15.00,63.51,58.02,67.92,0.12,0.14,14.00,62.09,56.13,65.57,-0.12,0.14,13.00,53.85,46.41,59.81,-0.11,0.13,13.00,54.81,47.37,60.77
TURKMENISTAN,TKM,-0.47,0.56,1.00,36.10,5.34,67.48,-0.92,0.29,3.00,18.05,2.43,38.83,-0.95,0.26,3.00,12.68,3.40,34.95,-1.17,0.25,3.00,5.85,0.49,30.10,-1.10,0.19,4.00,9.27,3.40,24.27,-1.38,0.18,4.00,4.88,0.97,11.65,-1.43,0.16,5.00,3.41,0.00,11.17,-1.50,0.20,5.00,2.44,0.00,10.19,-1.47,0.19,5.00,2.91,0.97,8.70,-1.41,0.17,5.00,3.88,0.97,8.70,-1.46,0.18,5.00,1.91,0.00,8.57,-1.44,0.16,5.00,1.90,0.47,9.95,-1.44,0.16,5.00,2.37,0.00,8.96,-1.35,0.17,6.00,3.32,0.00,13.21,-1.34,0.17,6.00,3.79,0.00,12.74,-1.22,0.19,6.00,8.65,2.87,18.66,-1.26,0.17,6.00,8.17,1.91,15.31
