,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015
Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
SLOVENIA,SVN,1.05,0.20,5.00,83.73,67.14,90.48,1.22,0.20,7.00,86.60,76.19,92.38,1.01,0.15,11.00,82.78,71.43,86.19,0.96,0.16,12.00,79.90,70.48,86.67,0.95,0.16,12.00,80.86,72.38,86.19,0.92,0.15,11.00,79.90,70.95,86.19,0.86,0.15,11.00,77.03,67.62,84.29,0.88,0.15,12.00,77.51,68.10,87.62,0.89,0.15,13.00,78.47,69.05,84.29,0.98,0.14,13.00,82.21,71.29,87.56,1.06,0.14,13.00,83.89,74.53,87.74,0.98,0.14,13.00,80.57,72.64,86.79,1.04,0.13,12.00,82.16,73.83,86.45,0.99,0.13,14.00,80.75,72.90,86.45,0.98,0.13,14.00,80.75,73.36,86.45,0.98,0.14,13.00,80.29,76.56,86.12,0.95,0.14,13.00,80.29,75.12,85.17
SOLOMON ISLANDS,SLB,0.77,0.73,1.00,75.12,36.19,100.00,0.15,0.56,2.00,55.50,24.76,83.33,-0.78,0.46,3.00,27.27,3.33,50.95,-1.40,0.39,2.00,5.74,0.00,28.10,-1.40,0.39,2.00,6.70,0.48,27.62,-1.00,0.25,4.00,17.70,7.62,34.29,-0.91,0.26,4.00,18.66,9.05,38.10,-0.75,0.28,4.00,26.32,10.48,46.67,-0.90,0.27,5.00,20.57,7.62,41.43,-0.71,0.21,6.00,27.40,13.88,43.54,-0.74,0.22,6.00,27.96,14.15,42.92,-0.70,0.21,7.00,29.38,15.09,44.34,-0.57,0.21,7.00,33.80,19.63,48.60,-0.58,0.21,7.00,34.74,18.22,47.66,-0.56,0.20,7.00,36.15,20.56,47.66,-0.57,0.22,6.00,32.69,18.18,48.33,-0.54,0.22,6.00,33.17,18.66,50.24
SOMALIA,SOM,-2.22,0.35,2.00,0.48,0.00,4.29,-2.31,0.32,3.00,0.00,0.00,1.90,-2.31,0.26,3.00,0.00,0.00,1.43,-1.91,0.31,3.00,0.48,0.00,5.71,-2.11,0.28,4.00,0.00,0.00,3.33,-2.32,0.27,5.00,0.00,0.00,0.95,-2.20,0.25,5.00,0.00,0.00,0.48,-2.38,0.26,5.00,0.00,0.00,0.48,-2.46,0.26,5.00,0.00,0.00,0.48,-2.67,0.25,5.00,0.00,0.00,0.48,-2.50,0.19,7.00,0.00,0.00,0.47,-2.45,0.19,7.00,0.00,0.00,0.47,-2.36,0.18,7.00,0.00,0.00,0.47,-2.45,0.18,8.00,0.00,0.00,0.47,-2.44,0.17,8.00,0.00,0.00,0.47,-2.40,0.19,7.00,0.00,0.00,0.48,-2.34,0.19,8.00,0.00,0.00,0.48
SOUTH AFRICA,ZAF,-0.01,0.19,7.00,50.24,41.43,60.00,0.16,0.18,9.00,55.98,46.67,65.24,0.10,0.15,10.00,55.02,47.14,61.43,0.05,0.16,12.00,54.55,47.62,60.48,0.04,0.16,12.00,53.59,45.24,61.43,0.09,0.15,13.00,56.46,48.10,60.48,0.08,0.14,14.00,54.55,48.57,60.00,0.23,0.14,17.00,59.33,54.76,63.33,0.06,0.14,17.00,55.02,50.95,59.05,0.03,0.14,16.00,54.81,50.24,59.33,0.09,0.13,17.00,56.87,51.89,61.79,0.11,0.13,17.00,57.82,51.42,62.26,0.12,0.12,18.00,58.69,52.34,62.15,0.09,0.13,18.00,58.22,51.40,62.15,0.14,0.13,18.00,58.22,53.74,61.68,0.17,0.13,16.00,63.94,55.98,67.94,0.06,0.13,16.00,59.13,51.67,65.07
SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.33,0.27,4.00,5.63,1.40,20.09,-1.39,0.22,7.00,4.69,0.47,16.36,-1.46,0.20,8.00,3.76,1.40,13.08,-1.79,0.20,8.00,0.96,0.48,3.35,-1.83,0.20,9.00,0.96,0.48,3.83
SPAIN,ESP,1.39,0.19,7.00,90.91,84.76,96.67,1.30,0.19,7.00,90.43,81.43,93.81,1.39,0.16,8.00,90.91,83.81,94.29,1.21,0.18,8.00,86.60,77.14,92.86,1.26,0.18,8.00,88.52,80.95,92.86,1.13,0.17,8.00,85.17,75.71,90.95,1.10,0.17,8.00,84.21,75.71,90.00,1.10,0.16,10.00,84.69,70.95,90.00,1.13,0.16,11.00,84.69,75.71,89.52,1.17,0.16,11.00,86.06,79.90,89.47,1.13,0.16,11.00,84.83,75.00,88.68,1.16,0.16,10.00,84.36,77.83,89.15,1.18,0.14,11.00,85.92,78.50,89.25,1.05,0.15,11.00,83.57,72.90,86.45,1.01,0.15,11.00,81.22,72.90,86.45,0.94,0.17,10.00,79.81,75.12,86.12,0.90,0.16,10.00,78.37,73.21,84.21
SRI LANKA,LKA,0.17,0.21,5.00,56.94,48.10,63.33,0.08,0.21,6.00,53.11,43.81,64.76,0.17,0.16,8.00,56.94,49.52,63.33,0.32,0.17,10.00,60.77,54.76,65.71,0.24,0.17,11.00,60.29,51.43,64.29,0.20,0.16,12.00,59.33,50.48,64.29,0.15,0.16,12.00,56.94,50.95,61.43,0.19,0.15,14.00,57.42,52.38,63.33,0.15,0.15,15.00,57.42,51.90,61.43,0.00,0.15,15.00,54.33,49.28,59.33,-0.07,0.15,15.00,53.55,45.75,59.43,-0.08,0.15,14.00,53.55,45.75,59.91,-0.07,0.14,14.00,53.05,47.20,60.75,-0.09,0.14,15.00,52.58,46.26,58.88,-0.25,0.14,15.00,46.95,40.19,53.74,-0.15,0.15,13.00,51.92,39.71,62.20,0.07,0.15,13.00,59.62,50.24,65.55
ST. KITTS AND NEVIS,KNA,0.77,0.73,1.00,75.12,36.19,100.00,0.39,0.56,2.00,64.11,33.33,90.48,0.85,0.52,2.00,75.60,51.43,95.24,0.65,0.50,2.00,69.38,48.10,91.90,0.57,0.47,2.00,67.46,46.19,89.52,0.72,0.26,4.00,71.77,60.00,85.24,0.78,0.27,4.00,75.12,60.00,87.14,0.83,0.28,4.00,72.25,60.95,89.52,0.81,0.28,4.00,74.64,60.48,88.10,0.77,0.25,3.00,72.12,59.81,86.12,0.75,0.26,3.00,71.09,61.79,86.32,0.71,0.26,3.00,71.09,62.26,83.96,0.74,0.26,3.00,70.89,62.15,85.51,0.71,0.25,3.00,71.83,62.15,84.11,0.74,0.25,3.00,72.77,61.68,84.11,0.09,0.29,2.00,61.54,39.71,72.25,0.35,0.29,2.00,66.35,52.63,77.03
ST. LUCIA,LCA,0.77,0.73,1.00,75.12,36.19,100.00,0.39,0.56,2.00,64.11,33.33,90.48,0.85,0.52,2.00,75.60,51.43,95.24,0.65,0.50,2.00,69.38,48.10,91.90,0.57,0.47,2.00,67.46,46.19,89.52,0.67,0.26,4.00,70.81,59.52,83.81,0.78,0.27,4.00,75.12,60.00,87.14,0.83,0.28,4.00,72.25,60.95,89.52,0.81,0.28,4.00,74.64,60.48,88.10,0.84,0.23,4.00,75.96,64.11,87.08,0.84,0.22,4.00,74.88,63.68,86.79,0.82,0.21,5.00,74.41,64.15,86.32,0.77,0.21,5.00,73.71,63.55,83.64,0.64,0.21,6.00,69.48,62.15,79.44,0.68,0.21,6.00,71.83,61.68,82.71,0.52,0.22,5.00,71.63,63.64,77.99,0.62,0.22,5.00,72.60,65.07,81.34
ST. VINCENT AND THE GRENADINES,VCT,0.77,0.73,1.00,75.12,36.19,100.00,0.39,0.56,2.00,64.11,33.33,90.48,0.85,0.52,2.00,75.60,51.43,95.24,0.90,0.50,2.00,76.56,55.71,95.24,0.57,0.47,2.00,67.46,46.19,89.52,0.72,0.26,4.00,71.77,60.00,85.24,0.78,0.27,4.00,75.12,60.00,87.14,0.83,0.28,4.00,72.25,60.95,89.52,0.67,0.28,4.00,71.77,59.05,84.29,0.91,0.22,5.00,80.29,66.51,88.52,0.88,0.22,5.00,75.36,65.09,86.79,0.86,0.21,5.00,74.88,65.09,86.79,0.91,0.21,5.00,77.93,67.29,86.45,0.89,0.21,5.00,76.53,66.36,86.45,0.87,0.21,5.00,74.65,66.36,86.45,0.52,0.23,4.00,72.12,63.16,77.99,0.59,0.23,4.00,72.12,63.16,80.86
SUDAN,SDN,-1.63,0.21,5.00,4.78,1.43,10.48,-1.63,0.21,7.00,3.35,1.90,9.52,-1.50,0.18,7.00,3.35,1.43,11.90,-1.28,0.19,8.00,8.61,3.33,20.48,-1.58,0.20,8.00,3.83,0.48,10.00,-1.48,0.18,9.00,5.26,1.43,11.43,-1.59,0.18,9.00,2.87,0.48,9.05,-1.32,0.18,10.00,7.18,2.38,15.24,-1.39,0.18,11.00,5.74,1.90,12.38,-1.41,0.17,11.00,5.77,1.91,11.48,-1.23,0.16,11.00,9.95,3.30,17.45,-1.30,0.16,11.00,6.64,2.83,15.57,-1.22,0.15,11.00,10.33,2.80,16.82,-1.20,0.16,11.00,9.39,3.27,17.29,-1.26,0.15,12.00,8.92,3.27,15.42,-1.14,0.16,11.00,9.62,4.78,19.14,-1.18,0.16,12.00,8.17,4.31,17.70
SURINAME,SUR,-0.37,0.31,4.00,39.23,23.33,55.71,-0.25,0.29,4.00,44.02,27.14,59.52,-0.19,0.24,4.00,45.45,32.86,58.10,-0.27,0.27,5.00,47.37,29.52,58.10,-0.18,0.26,5.00,46.89,31.90,60.00,-0.29,0.25,6.00,44.02,29.05,57.14,-0.27,0.25,6.00,44.98,30.95,57.14,-0.29,0.22,7.00,46.41,30.95,55.24,-0.32,0.23,7.00,46.41,29.52,54.76,-0.30,0.22,7.00,46.15,30.62,55.02,-0.17,0.18,8.00,51.18,40.57,58.02,-0.10,0.17,9.00,52.61,43.40,60.85,-0.07,0.16,9.00,52.58,45.79,61.21,-0.08,0.17,10.00,53.52,45.33,59.35,-0.07,0.17,10.00,53.52,44.39,59.35,-0.16,0.19,8.00,50.00,37.32,63.64,-0.25,0.20,6.00,47.60,32.54,60.29
SWAZILAND,SWZ,-0.53,0.34,3.00,32.06,14.76,51.90,-0.60,0.28,5.00,31.58,17.14,47.14,-0.68,0.23,5.00,30.62,17.14,42.86,-0.68,0.24,5.00,30.62,15.71,45.71,-0.75,0.24,5.00,27.27,13.33,42.86,-0.83,0.22,7.00,21.05,11.43,38.10,-0.87,0.22,7.00,22.49,10.00,36.67,-0.67,0.18,8.00,29.19,19.52,44.29,-0.76,0.18,8.00,25.36,15.24,39.52,-0.63,0.17,9.00,32.21,20.57,43.54,-0.61,0.16,9.00,33.18,20.28,45.28,-0.49,0.15,10.00,37.91,27.36,47.64,-0.45,0.14,11.00,40.38,30.37,49.07,-0.45,0.15,12.00,41.78,30.37,49.53,-0.41,0.14,13.00,42.72,31.78,50.00,-0.27,0.15,11.00,46.63,35.41,56.94,-0.27,0.15,10.00,46.63,34.93,57.42
SWEDEN,SWE,1.76,0.19,7.00,97.13,90.95,100.00,1.77,0.19,7.00,96.65,91.43,100.00,1.78,0.16,8.00,96.65,92.86,100.00,1.84,0.18,8.00,96.65,92.86,100.00,1.89,0.18,8.00,98.09,92.86,100.00,1.90,0.17,8.00,97.61,92.86,100.00,1.78,0.17,8.00,96.17,90.95,100.00,1.84,0.16,10.00,97.61,91.90,100.00,1.88,0.16,10.00,98.09,91.90,100.00,1.91,0.16,10.00,98.56,92.34,100.00,1.97,0.16,10.00,99.53,93.40,100.00,1.96,0.16,10.00,99.53,93.40,100.00,1.95,0.14,11.00,99.53,92.99,100.00,1.95,0.15,11.00,99.06,92.52,100.00,1.97,0.15,11.00,99.53,93.93,100.00,1.99,0.17,10.00,97.60,90.43,100.00,2.04,0.16,10.00,99.52,92.82,100.00
SWITZERLAND,CHE,1.91,0.19,7.00,100.00,94.29,100.00,1.95,0.19,7.00,99.04,93.81,100.00,1.93,0.16,8.00,99.52,94.29,100.00,1.92,0.18,8.00,100.00,93.81,100.00,1.91,0.18,8.00,98.56,93.33,100.00,1.91,0.17,8.00,98.09,93.81,100.00,1.90,0.17,8.00,98.09,92.86,100.00,1.80,0.17,9.00,97.13,90.48,100.00,1.84,0.17,9.00,97.13,90.95,100.00,1.81,0.17,9.00,96.63,90.91,100.00,1.76,0.16,10.00,95.73,91.04,100.00,1.77,0.16,10.00,95.26,90.09,100.00,1.74,0.15,10.00,93.90,90.19,100.00,1.82,0.16,10.00,96.71,90.19,100.00,1.80,0.16,10.00,96.71,90.19,100.00,2.02,0.18,9.00,98.08,90.91,100.00,1.97,0.17,9.00,97.60,90.91,100.00
SYRIAN ARAB REPUBLIC,SYR,-0.38,0.21,5.00,38.28,27.62,49.52,-0.35,0.22,5.00,39.71,28.10,52.38,-0.37,0.18,5.00,40.19,31.43,50.00,-0.42,0.20,6.00,38.76,28.57,49.52,-0.37,0.20,6.00,42.58,28.57,51.43,-0.37,0.19,9.00,42.11,30.95,50.48,-0.47,0.19,9.00,38.76,27.62,47.62,-0.86,0.17,11.00,22.49,11.43,34.76,-0.70,0.16,12.00,27.75,18.10,41.90,-0.60,0.15,12.00,34.62,21.05,44.02,-0.49,0.15,13.00,37.91,28.30,47.17,-0.50,0.15,13.00,36.49,27.36,47.64,-0.69,0.15,12.00,30.05,19.16,41.12,-1.10,0.16,11.00,14.08,5.14,23.36,-1.41,0.17,11.00,4.23,1.40,13.08,-1.34,0.19,9.00,6.73,1.91,14.35,-1.43,0.18,9.00,4.33,1.44,11.48
"TAIWAN, CHINA",TWN,0.75,0.19,7.00,67.94,60.95,84.76,0.74,0.19,7.00,73.68,64.76,83.33,0.78,0.16,8.00,71.77,63.81,83.33,0.85,0.17,9.00,75.60,65.24,83.33,0.94,0.17,9.00,80.38,70.48,86.67,1.00,0.17,9.00,82.78,71.90,88.10,1.01,0.17,9.00,82.30,70.48,89.05,0.76,0.16,11.00,70.81,64.29,82.38,0.75,0.16,11.00,72.73,64.29,82.38,0.76,0.16,11.00,71.63,65.07,83.73,0.93,0.16,11.00,78.67,68.87,86.32,1.02,0.16,11.00,81.99,72.64,87.26,1.05,0.15,11.00,83.10,73.83,86.45,1.05,0.16,11.00,83.10,72.90,86.45,1.05,0.16,11.00,84.04,73.36,86.92,1.20,0.17,10.00,85.58,78.95,88.52,1.17,0.16,10.00,85.10,78.47,89.00
TAJIKISTAN,TJK,-1.69,0.29,3.00,3.35,0.95,10.95,-1.62,0.26,5.00,3.83,1.90,11.43,-1.43,0.21,6.00,5.26,1.43,16.19,-1.17,0.20,9.00,11.48,4.29,25.24,-1.03,0.19,9.00,16.75,7.62,28.57,-1.14,0.18,10.00,13.40,6.67,20.00,-1.02,0.18,11.00,16.27,9.05,29.52,-1.12,0.15,14.00,11.96,6.67,22.38,-1.23,0.15,14.00,9.09,4.76,17.14,-1.24,0.15,14.00,8.65,3.83,17.70,-1.23,0.14,14.00,10.90,4.25,17.45,-1.18,0.14,13.00,11.85,4.72,18.40,-1.21,0.13,14.00,11.27,3.74,16.82,-1.17,0.13,14.00,10.80,5.14,17.29,-1.23,0.14,12.00,9.86,3.74,15.42,-0.96,0.14,12.00,15.38,7.66,25.84,-1.01,0.15,12.00,14.42,7.18,24.88
TANZANIA,TZA,-0.26,0.21,5.00,43.54,31.43,55.24,-0.29,0.21,7.00,43.06,30.95,52.86,-0.39,0.17,7.00,39.71,31.43,49.52,-0.39,0.18,10.00,41.15,30.48,49.52,-0.29,0.17,11.00,44.02,33.33,52.86,-0.36,0.16,12.00,42.58,33.81,50.48,-0.26,0.15,13.00,45.45,37.14,53.33,-0.45,0.15,15.00,41.15,28.57,50.00,-0.36,0.15,15.00,44.98,33.33,51.43,-0.34,0.15,15.00,44.23,34.93,52.63,-0.48,0.14,16.00,39.34,29.72,47.17,-0.49,0.14,16.00,38.39,29.25,47.64,-0.54,0.13,16.00,35.68,26.17,45.79,-0.55,0.13,17.00,36.15,27.10,46.26,-0.50,0.13,17.00,39.44,29.44,46.26,-0.41,0.14,15.00,39.42,29.67,49.28,-0.43,0.14,15.00,39.42,29.67,49.76
THAILAND,THA,0.54,0.19,7.00,64.11,58.10,78.57,0.51,0.19,8.00,66.51,58.10,75.24,0.55,0.16,9.00,65.07,60.48,72.86,0.37,0.17,10.00,62.20,56.19,68.57,0.15,0.17,10.00,57.42,48.57,62.86,0.11,0.16,12.00,56.94,49.05,61.90,0.09,0.16,12.00,55.02,47.14,60.00,-0.03,0.15,14.00,52.63,47.14,59.05,-0.09,0.15,15.00,52.63,46.19,57.62,-0.14,0.14,15.00,51.44,42.11,56.94,-0.22,0.14,15.00,48.34,40.57,54.72,-0.20,0.14,14.00,49.29,41.04,56.13,-0.21,0.13,15.00,49.30,42.52,56.54,-0.16,0.14,15.00,50.70,44.39,57.94,-0.13,0.14,15.00,52.11,44.39,56.54,-0.15,0.15,13.00,51.44,39.71,61.72,-0.11,0.14,13.00,53.85,43.54,60.77
TIMOR-LESTE,TMP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.19,0.71,1.00,46.41,7.62,81.90,-1.09,0.34,2.00,15.31,2.38,36.19,-0.80,0.28,4.00,24.88,10.00,43.33,-0.81,0.28,6.00,22.97,8.57,42.86,-0.54,0.25,6.00,36.36,18.57,50.00,-1.15,0.23,7.00,11.00,3.33,25.24,-1.28,0.22,9.00,8.61,1.90,20.48,-1.10,0.19,10.00,12.98,6.22,22.97,-1.23,0.16,11.00,10.43,3.30,17.45,-1.22,0.16,10.00,9.95,4.25,18.40,-1.23,0.15,10.00,9.86,2.80,16.82,-1.18,0.16,10.00,9.86,3.74,17.29,-1.25,0.16,10.00,9.39,3.27,15.42,-1.17,0.17,8.00,9.13,3.83,18.66,-1.18,0.18,7.00,8.65,3.83,19.14
TOGO,TGO,-0.76,0.33,3.00,27.27,10.00,45.71,-0.76,0.26,6.00,25.36,11.90,41.43,-0.71,0.22,7.00,29.19,16.19,41.90,-0.79,0.22,8.00,26.32,12.86,38.57,-0.98,0.22,8.00,18.18,8.10,30.48,-1.13,0.21,9.00,13.88,5.71,24.76,-1.09,0.20,9.00,14.35,7.62,28.57,-0.97,0.17,11.00,18.66,10.00,28.57,-0.95,0.17,11.00,18.66,9.52,30.48,-0.84,0.16,11.00,21.15,12.44,35.41,-0.88,0.15,11.00,20.38,13.68,32.08,-0.91,0.15,12.00,19.91,12.74,30.66,-0.86,0.14,13.00,22.07,14.02,30.84,-0.93,0.14,13.00,17.37,11.21,29.91,-0.98,0.14,14.00,15.96,10.75,27.57,-0.87,0.15,13.00,19.23,10.05,30.14,-0.80,0.15,13.00,23.08,12.92,33.01
TONGA,TON,0.77,0.73,1.00,75.12,36.19,100.00,0.15,0.56,2.00,55.50,24.76,83.33,0.26,0.46,3.00,59.33,35.24,83.33,0.20,0.37,3.00,58.85,39.52,72.86,-0.14,0.37,3.00,47.37,27.62,62.86,0.08,0.25,4.00,55.50,43.33,64.29,0.55,0.26,4.00,65.07,56.67,81.43,0.59,0.28,4.00,67.94,56.19,82.86,0.48,0.28,4.00,63.64,54.76,81.90,0.13,0.22,5.00,57.21,49.28,65.07,-0.03,0.22,6.00,54.50,42.92,61.79,0.08,0.21,7.00,57.35,47.64,64.15,-0.02,0.21,7.00,54.93,44.39,62.15,-0.03,0.21,7.00,53.99,45.33,62.15,0.02,0.20,7.00,54.46,45.33,61.68,-0.14,0.22,5.00,52.40,35.89,64.59,-0.20,0.22,6.00,49.52,33.01,61.24
TRINIDAD AND TOBAGO,TTO,0.44,0.21,5.00,61.24,54.76,76.19,0.45,0.21,6.00,65.07,53.33,75.24,0.38,0.16,7.00,63.16,55.24,70.48,0.39,0.18,7.00,63.16,55.71,70.48,0.21,0.18,7.00,58.85,49.52,63.81,-0.01,0.17,8.00,51.67,43.81,59.52,-0.08,0.17,8.00,51.20,41.90,58.10,-0.27,0.17,9.00,46.89,37.14,54.76,-0.21,0.17,9.00,48.33,38.10,55.71,-0.27,0.17,9.00,48.08,36.84,54.55,-0.23,0.16,9.00,47.87,37.26,55.66,-0.22,0.16,10.00,47.87,39.15,56.60,-0.20,0.15,10.00,49.77,41.12,57.01,-0.18,0.15,11.00,50.23,42.06,57.94,-0.21,0.15,11.00,49.30,40.65,55.14,-0.13,0.17,10.00,53.37,39.71,63.16,-0.14,0.16,10.00,52.40,39.71,60.77
TUNISIA,TUN,-0.20,0.21,5.00,45.93,31.90,56.19,-0.15,0.21,7.00,46.89,34.29,58.10,-0.15,0.17,7.00,47.37,38.57,55.24,-0.04,0.17,9.00,50.72,44.29,59.52,-0.09,0.18,9.00,49.76,41.43,58.57,0.15,0.16,11.00,58.37,50.00,62.86,0.10,0.16,12.00,55.98,47.62,60.00,0.20,0.15,12.00,57.89,52.38,63.33,0.17,0.15,13.00,58.37,52.86,61.43,0.14,0.15,14.00,57.69,52.63,61.24,0.20,0.14,14.00,60.66,54.25,62.74,0.12,0.14,14.00,59.72,51.89,62.26,-0.14,0.13,15.00,51.17,44.86,57.48,-0.15,0.14,15.00,51.17,45.33,57.94,-0.21,0.13,17.00,48.83,42.06,54.21,-0.13,0.14,15.00,52.88,41.15,62.20,-0.05,0.14,15.00,56.25,45.93,61.24
TURKEY,TUR,-0.17,0.19,7.00,48.33,34.76,55.71,-0.13,0.19,8.00,47.85,35.71,58.10,-0.06,0.16,10.00,50.24,42.38,57.62,-0.06,0.17,11.00,50.24,44.29,59.05,0.13,0.17,11.00,55.50,47.62,62.86,0.13,0.16,13.00,57.89,49.52,62.38,0.16,0.16,13.00,57.42,50.95,61.43,0.04,0.15,15.00,55.02,50.00,60.00,0.02,0.15,15.00,54.55,48.10,59.05,0.08,0.14,16.00,55.77,50.72,59.33,0.10,0.14,16.00,57.82,51.42,61.79,0.12,0.14,16.00,59.24,51.42,62.26,0.08,0.13,17.00,57.28,51.40,62.15,0.04,0.13,17.00,57.75,50.00,61.68,0.08,0.14,16.00,56.34,51.40,61.68,0.04,0.15,14.00,59.62,48.80,65.55,-0.06,0.14,14.00,55.29,45.45,61.24
TURKMENISTAN,TKM,-1.36,0.29,3.00,8.61,1.90,23.33,-1.31,0.26,5.00,9.09,2.38,20.95,-1.21,0.22,5.00,11.48,2.86,26.19,-1.31,0.22,6.00,8.13,2.38,20.48,-1.39,0.21,6.00,7.18,0.95,16.67,-1.59,0.19,6.00,4.78,0.48,8.57,-1.58,0.17,7.00,3.35,0.48,9.05,-1.58,0.17,7.00,2.39,0.95,8.10,-1.51,0.17,7.00,3.83,1.43,9.05,-1.41,0.16,8.00,6.25,1.91,11.48,-1.42,0.15,8.00,4.27,1.89,11.79,-1.45,0.14,8.00,4.27,1.42,10.38,-1.42,0.14,8.00,4.23,1.87,12.62,-1.37,0.14,10.00,5.16,2.34,11.68,-1.35,0.14,10.00,6.10,2.80,13.08,-1.33,0.15,9.00,7.21,1.91,11.48,-1.39,0.15,9.00,5.77,2.39,11.48
TUVALU,TUV,0.77,0.73,1.00,75.12,36.19,100.00,0.90,0.71,1.00,78.47,43.81,100.00,1.38,0.58,2.00,90.43,63.33,100.00,1.38,0.43,2.00,89.95,70.00,100.00,1.24,0.47,2.00,87.56,62.86,100.00,0.87,0.29,3.00,77.03,61.90,89.52,1.29,0.30,3.00,89.47,75.24,96.19,1.11,0.33,3.00,85.17,65.71,92.86,1.03,0.34,3.00,83.25,63.81,91.43,1.00,0.31,3.00,83.65,65.07,90.91,1.04,0.34,3.00,82.94,63.68,92.45,1.02,0.37,3.00,82.46,63.68,91.98,0.50,0.26,4.00,64.32,57.01,78.50,0.47,0.25,4.00,64.79,57.94,74.30,0.50,0.25,4.00,65.73,56.54,77.57,0.32,0.29,3.00,66.35,52.15,76.56,0.34,0.28,3.00,65.87,53.11,76.56
UGANDA,UGA,-0.64,0.21,5.00,30.14,18.10,42.38,-0.64,0.21,7.00,30.14,18.10,42.86,-0.79,0.17,8.00,26.79,16.67,34.29,-0.65,0.18,10.00,31.58,20.48,43.33,-0.54,0.17,12.00,34.93,23.81,44.29,-0.63,0.16,13.00,33.01,19.05,41.43,-0.56,0.15,13.00,35.41,25.71,43.33,-0.34,0.14,16.00,45.45,35.71,51.43,-0.38,0.14,16.00,43.54,33.33,50.95,-0.38,0.14,16.00,41.83,33.49,51.20,-0.42,0.14,16.00,42.65,32.08,50.47,-0.39,0.14,16.00,42.65,32.55,50.00,-0.35,0.13,17.00,45.54,35.05,51.40,-0.35,0.13,17.00,46.01,35.05,51.40,-0.35,0.13,17.00,44.60,36.45,51.40,-0.39,0.14,15.00,39.90,30.14,49.76,-0.34,0.14,15.00,43.27,32.54,53.59
UKRAINE,UKR,-0.93,0.19,6.00,20.10,10.95,30.95,-1.12,0.18,8.00,14.83,8.10,23.33,-1.14,0.15,10.00,12.92,6.67,24.76,-0.87,0.16,11.00,24.40,12.86,33.33,-0.84,0.17,11.00,23.44,13.81,32.86,-0.75,0.15,11.00,26.79,17.62,37.14,-0.79,0.15,11.00,27.27,15.24,36.67,-0.81,0.15,13.00,24.88,14.29,34.76,-0.75,0.14,15.00,25.84,17.14,37.14,-0.69,0.14,15.00,29.33,20.57,38.28,-0.77,0.13,15.00,24.17,17.45,35.85,-0.81,0.13,15.00,24.64,15.57,33.49,-0.83,0.12,16.00,23.47,15.42,30.84,-0.79,0.12,16.00,25.35,16.82,34.58,-0.82,0.12,15.00,23.47,15.42,33.18,-0.79,0.13,14.00,23.08,14.35,32.54,-0.80,0.13,14.00,22.60,14.35,32.06
