,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015
Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
SIERRA LEONE,SLE,-1.47,0.29,2.00,4.39,1.46,15.05,-1.46,0.24,4.00,4.39,2.91,13.59,-1.46,0.25,4.00,4.39,2.43,12.14,-1.51,0.22,5.00,4.88,0.97,10.19,-1.23,0.23,5.00,8.78,1.94,19.42,-1.10,0.21,6.00,9.76,5.83,21.36,-1.36,0.21,6.00,6.83,0.97,15.05,-1.14,0.22,7.00,11.22,4.85,25.73,-1.18,0.24,7.00,11.17,3.38,23.19,-1.18,0.23,7.00,10.68,2.90,20.77,-1.21,0.20,8.00,8.61,2.86,20.95,-1.21,0.20,8.00,10.05,3.81,19.52,-1.19,0.20,9.00,9.95,4.25,19.81,-1.21,0.19,11.00,10.43,3.30,20.28,-1.20,0.17,12.00,11.37,5.66,18.40,-1.22,0.18,12.00,11.06,5.74,17.22,-1.26,0.17,12.00,9.62,5.74,15.79
SINGAPORE,SGP,2.10,0.23,5.00,100.00,92.23,100.00,2.12,0.21,5.00,100.00,92.23,100.00,2.17,0.21,5.00,100.00,92.72,100.00,1.85,0.18,6.00,93.66,89.32,99.51,1.96,0.18,6.00,96.59,91.26,99.51,2.03,0.19,6.00,96.10,91.26,100.00,2.00,0.18,6.00,99.02,91.75,100.00,2.18,0.19,8.00,99.51,96.12,100.00,2.38,0.21,8.00,100.00,99.03,100.00,2.43,0.21,8.00,100.00,99.03,100.00,2.28,0.21,8.00,100.00,97.62,100.00,2.25,0.21,8.00,100.00,98.10,100.00,2.17,0.21,8.00,99.53,96.70,100.00,2.17,0.21,8.00,99.53,96.70,100.00,2.09,0.20,8.00,99.53,95.75,100.00,2.19,0.22,8.00,100.00,97.61,100.00,2.25,0.22,8.00,100.00,98.56,100.00
SLOVAK REPUBLIC,SVK,0.57,0.24,4.00,71.22,60.68,82.04,0.54,0.20,5.00,72.20,61.17,79.13,0.57,0.20,6.00,72.68,62.14,80.58,0.57,0.17,8.00,72.20,63.59,78.64,0.68,0.17,8.00,74.15,67.48,80.10,0.91,0.18,8.00,79.51,72.82,87.86,0.94,0.17,8.00,78.54,71.84,85.44,0.92,0.18,9.00,79.02,71.84,84.95,0.74,0.20,9.00,77.18,66.67,82.61,0.87,0.20,9.00,77.67,70.05,85.02,0.86,0.21,9.00,76.56,70.00,84.76,0.83,0.21,9.00,76.08,67.62,83.33,0.83,0.21,9.00,75.83,67.92,83.49,0.84,0.21,9.00,73.93,67.92,83.96,0.79,0.20,9.00,73.93,66.51,82.08,0.87,0.22,9.00,75.48,71.77,87.08,0.84,0.22,9.00,75.00,70.33,85.65
SLOVENIA,SVN,0.89,0.27,2.00,79.51,67.48,87.86,0.79,0.21,4.00,78.05,69.90,84.47,0.73,0.19,7.00,77.07,67.96,82.04,0.90,0.17,8.00,80.00,73.30,85.92,1.07,0.17,8.00,82.93,77.18,89.32,0.97,0.19,7.00,81.46,73.79,87.86,0.92,0.18,7.00,78.05,71.36,85.44,0.98,0.19,8.00,80.00,73.30,87.38,0.94,0.20,9.00,80.10,74.40,86.96,1.19,0.20,9.00,84.95,77.29,88.89,1.16,0.21,9.00,83.25,75.71,89.52,1.03,0.21,9.00,81.34,72.38,88.10,0.99,0.23,8.00,80.57,70.75,87.26,1.03,0.21,9.00,81.04,72.17,87.74,1.01,0.20,9.00,79.62,70.75,87.26,1.01,0.22,9.00,79.33,72.73,87.56,0.97,0.22,9.00,77.40,73.21,87.08
SOLOMON ISLANDS,SLB,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.85,0.50,1.00,18.05,2.91,55.34,-0.96,0.28,2.00,13.66,5.34,36.41,-2.04,0.30,2.00,0.00,0.00,4.37,-2.25,0.26,2.00,0.00,0.00,1.46,-1.17,0.23,3.00,8.29,4.85,20.87,-0.73,0.25,3.00,25.85,12.14,44.66,-1.00,0.27,3.00,16.10,5.83,33.98,-1.06,0.29,4.00,15.53,4.35,30.43,-1.01,0.29,4.00,15.05,4.83,36.23,-1.11,0.29,4.00,11.00,2.86,31.43,-0.95,0.28,4.00,17.22,5.24,38.57,-0.86,0.29,4.00,19.43,8.02,42.92,-0.79,0.29,4.00,24.17,8.96,44.81,-0.81,0.28,4.00,23.22,9.91,44.34,-1.07,0.29,4.00,15.38,5.26,30.14,-1.03,0.30,4.00,14.42,6.22,33.97
SOMALIA,SOM,-2.10,0.29,2.00,0.49,0.00,3.88,-2.16,0.25,3.00,0.49,0.00,2.91,-2.28,0.26,3.00,0.49,0.00,2.43,-1.60,0.25,3.00,3.90,0.49,8.74,-2.10,0.26,4.00,0.49,0.00,1.46,-2.09,0.24,5.00,0.00,0.00,0.97,-2.16,0.23,5.00,0.00,0.00,0.49,-2.23,0.25,5.00,0.00,0.00,0.49,-2.28,0.27,5.00,0.00,0.00,0.97,-2.45,0.27,4.00,0.00,0.00,0.97,-2.26,0.23,6.00,0.00,0.00,0.48,-2.24,0.23,6.00,0.00,0.00,0.95,-2.16,0.23,6.00,0.00,0.00,1.42,-2.22,0.22,7.00,0.00,0.00,0.94,-2.24,0.19,8.00,0.00,0.00,0.47,-2.49,0.22,7.00,0.00,0.00,0.48,-2.22,0.20,8.00,0.00,0.00,1.44
SOUTH AFRICA,ZAF,0.88,0.23,5.00,79.02,68.45,87.38,0.60,0.19,7.00,74.63,64.08,81.55,0.69,0.18,7.00,75.61,66.99,81.55,0.64,0.17,9.00,74.15,65.53,80.10,0.68,0.17,9.00,73.66,67.48,79.61,0.66,0.16,10.00,74.63,68.45,79.61,0.64,0.16,10.00,71.71,64.56,77.18,0.49,0.16,12.00,69.27,62.62,76.70,0.48,0.18,12.00,69.42,59.42,77.78,0.52,0.18,11.00,69.42,61.35,77.29,0.48,0.17,12.00,66.99,60.48,74.29,0.39,0.18,12.00,66.03,58.10,72.38,0.41,0.18,12.00,66.35,60.38,72.17,0.35,0.18,12.00,63.98,58.49,70.75,0.44,0.16,13.00,66.35,60.38,71.23,0.34,0.17,13.00,65.87,55.98,72.73,0.27,0.17,13.00,64.90,53.11,72.25
SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.88,0.36,2.00,0.95,0.00,8.02,-1.60,0.28,5.00,2.37,0.47,13.21,-1.69,0.24,6.00,0.95,0.47,8.96,-2.09,0.22,7.00,0.48,0.48,1.91,-2.17,0.21,8.00,0.48,0.00,1.44
SPAIN,ESP,1.62,0.23,5.00,90.24,87.38,98.06,1.66,0.21,5.00,90.73,88.35,97.09,1.79,0.21,5.00,92.68,89.32,99.03,1.86,0.19,5.00,94.15,89.32,100.00,1.90,0.19,5.00,94.63,90.78,99.51,1.37,0.21,5.00,88.78,81.55,91.26,1.49,0.19,5.00,89.27,84.47,95.63,0.89,0.20,7.00,78.54,70.39,84.95,1.00,0.21,7.00,82.04,74.40,87.44,0.92,0.22,7.00,79.13,70.05,86.47,0.93,0.21,7.00,77.51,70.00,86.67,0.99,0.22,7.00,79.43,70.00,87.62,1.03,0.22,7.00,81.52,71.70,87.74,1.12,0.22,7.00,82.46,73.58,89.62,1.16,0.21,7.00,82.94,74.06,90.57,1.15,0.23,7.00,84.62,74.16,90.91,1.18,0.23,7.00,85.10,74.64,91.87
SRI LANKA,LKA,-0.26,0.25,3.00,46.34,28.16,60.19,-0.45,0.21,4.00,36.59,21.84,53.40,-0.35,0.17,6.00,42.44,28.64,53.88,-0.06,0.16,7.00,54.63,44.17,62.14,-0.20,0.15,7.00,49.76,37.86,59.71,-0.40,0.16,8.00,42.93,26.21,53.40,-0.29,0.17,8.00,45.37,34.47,56.31,-0.17,0.17,10.00,50.73,38.35,57.77,-0.08,0.19,10.00,51.94,42.51,62.80,-0.11,0.19,10.00,51.46,41.06,61.35,-0.12,0.19,10.00,50.72,41.43,60.48,-0.18,0.19,10.00,48.80,38.10,59.52,-0.10,0.19,10.00,52.13,42.45,61.32,-0.20,0.19,10.00,48.34,36.32,58.96,-0.16,0.19,10.00,48.34,38.21,59.43,0.09,0.20,10.00,57.21,44.50,69.38,0.01,0.20,10.00,53.37,43.06,65.55
ST. KITTS AND NEVIS,KNA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.44,0.50,1.00,38.54,7.28,67.96,-0.09,0.44,1.00,53.17,20.39,74.76,-0.32,0.49,1.00,44.39,10.68,68.93,-0.35,0.47,1.00,41.95,10.68,67.48,-0.03,0.30,3.00,57.56,35.44,68.93,0.87,0.27,3.00,77.07,65.53,88.35,0.65,0.32,3.00,73.17,58.74,84.95,0.60,0.34,3.00,73.79,54.59,83.57,0.68,0.34,2.00,74.76,57.97,85.02,0.77,0.34,2.00,75.60,61.90,87.14,0.71,0.34,2.00,73.21,60.48,86.67,0.77,0.34,2.00,74.88,61.32,86.79,0.85,0.32,2.00,76.30,63.21,87.74,0.91,0.31,2.00,77.73,65.09,88.68,-0.08,0.35,2.00,50.00,25.84,71.77,0.11,0.35,2.00,57.21,38.28,73.21
ST. LUCIA,LCA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.30,0.50,1.00,44.88,10.19,71.36,0.06,0.44,1.00,59.51,26.70,79.13,-0.17,0.49,1.00,50.73,13.11,74.27,-0.04,0.47,1.00,56.10,21.36,74.76,0.06,0.30,3.00,60.00,41.75,71.36,0.91,0.27,3.00,77.56,67.96,88.83,0.65,0.32,3.00,73.17,58.74,84.95,0.60,0.34,3.00,73.79,54.59,83.57,0.68,0.34,2.00,74.76,57.97,85.02,0.86,0.34,2.00,76.08,64.29,87.62,0.81,0.34,2.00,75.60,63.33,87.62,0.86,0.34,2.00,76.30,63.21,87.74,0.68,0.30,3.00,72.04,60.85,83.96,0.73,0.29,3.00,72.51,62.26,83.96,-0.02,0.31,3.00,53.85,33.01,71.29,-0.08,0.31,3.00,50.00,31.58,68.42
ST. VINCENT AND THE GRENADINES,VCT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.17,0.50,1.00,49.76,14.08,75.73,0.06,0.44,1.00,59.51,26.70,79.13,-0.17,0.49,1.00,50.73,13.11,74.27,-0.19,0.47,1.00,51.22,16.02,72.33,0.08,0.30,3.00,61.46,42.72,71.84,0.87,0.27,3.00,77.07,65.53,88.35,0.65,0.32,3.00,73.17,58.74,84.95,0.60,0.34,3.00,73.79,54.59,83.57,0.68,0.34,2.00,74.76,57.97,85.02,0.77,0.34,2.00,75.60,61.90,87.14,0.71,0.34,2.00,73.21,60.48,86.67,0.77,0.34,2.00,74.88,61.32,86.79,0.85,0.32,2.00,76.30,63.21,87.74,0.91,0.31,2.00,77.73,65.09,88.68,0.12,0.35,2.00,59.13,36.84,73.68,0.02,0.35,2.00,54.33,33.49,73.21
SUDAN,SDN,-1.12,0.25,3.00,12.20,3.88,25.73,-1.22,0.20,5.00,8.29,3.88,17.48,-1.19,0.21,5.00,9.27,2.91,18.93,-1.13,0.19,6.00,10.24,5.83,22.33,-1.25,0.19,6.00,7.32,3.40,16.99,-1.22,0.18,7.00,7.80,4.85,14.56,-1.40,0.19,7.00,5.37,0.97,13.11,-1.17,0.20,7.00,10.24,4.85,20.87,-1.10,0.21,8.00,13.11,4.83,24.15,-1.27,0.20,8.00,8.25,2.42,16.91,-1.27,0.20,9.00,7.18,2.86,17.62,-1.37,0.20,9.00,6.70,1.90,13.81,-1.39,0.20,9.00,5.69,1.89,14.15,-1.44,0.20,9.00,6.16,0.94,13.68,-1.51,0.18,10.00,4.27,0.94,10.38,-1.56,0.19,10.00,4.81,1.44,10.05,-1.48,0.18,11.00,6.25,1.91,11.00
SURINAME,SUR,-0.80,0.29,2.00,22.44,6.80,43.69,-0.50,0.28,2.00,33.66,15.05,55.34,-0.17,0.31,2.00,49.27,26.70,66.02,-0.22,0.28,2.00,48.29,27.67,62.14,-0.20,0.31,2.00,50.24,25.73,65.05,-0.09,0.31,3.00,55.61,31.55,68.45,-0.09,0.27,3.00,54.15,36.41,64.08,-0.22,0.23,4.00,46.83,30.58,60.19,-0.25,0.28,4.00,46.12,27.05,61.35,-0.10,0.28,4.00,51.94,35.75,66.18,-0.05,0.23,5.00,52.15,41.43,64.29,-0.09,0.24,5.00,51.20,39.52,64.29,-0.11,0.23,5.00,50.24,39.15,63.21,0.00,0.23,6.00,55.92,42.92,64.15,-0.01,0.22,6.00,54.98,43.87,63.21,-0.16,0.26,5.00,46.63,30.14,62.20,-0.36,0.29,3.00,41.35,19.62,58.37
SWAZILAND,SWZ,-0.67,0.31,1.00,27.80,11.65,50.49,-0.65,0.27,3.00,26.34,11.17,47.57,-0.71,0.28,3.00,26.34,10.19,45.63,-0.58,0.27,3.00,32.20,12.14,51.46,-0.82,0.29,3.00,20.49,7.28,42.72,-1.05,0.25,4.00,10.73,5.83,27.18,-1.09,0.25,4.00,12.68,3.88,28.64,-0.82,0.23,5.00,20.98,9.22,39.32,-0.83,0.24,5.00,20.87,9.66,40.58,-0.75,0.23,5.00,24.76,11.59,42.51,-0.75,0.23,5.00,26.32,10.95,43.81,-0.52,0.22,6.00,37.32,20.00,49.52,-0.67,0.22,7.00,28.44,15.09,44.34,-0.52,0.21,8.00,35.55,21.70,48.58,-0.44,0.19,9.00,39.81,25.47,48.58,-0.54,0.20,9.00,31.73,17.70,44.98,-0.53,0.19,8.00,34.13,19.62,46.41
SWEDEN,SWE,1.96,0.23,5.00,97.56,89.81,100.00,1.99,0.21,5.00,96.59,90.29,100.00,1.97,0.21,5.00,97.07,89.32,100.00,2.03,0.19,5.00,99.02,91.75,100.00,2.09,0.19,5.00,98.54,92.23,100.00,2.14,0.21,5.00,98.54,92.23,100.00,1.89,0.19,5.00,97.07,91.26,100.00,1.84,0.20,7.00,96.10,88.35,99.03,2.02,0.21,7.00,98.06,93.24,99.52,1.94,0.22,7.00,98.06,90.82,99.52,2.05,0.21,7.00,98.56,93.81,100.00,2.01,0.22,7.00,98.56,93.33,100.00,1.97,0.22,7.00,98.58,92.92,100.00,1.95,0.22,7.00,98.58,93.40,100.00,1.90,0.21,7.00,98.58,92.45,100.00,1.79,0.23,7.00,95.67,89.00,99.52,1.81,0.23,7.00,96.15,88.52,99.52
SWITZERLAND,CHE,1.91,0.23,5.00,96.10,89.81,100.00,2.03,0.21,5.00,98.05,91.26,100.00,2.06,0.21,5.00,98.54,90.78,100.00,2.02,0.19,5.00,98.05,91.75,100.00,1.81,0.19,5.00,92.68,89.81,98.54,2.22,0.21,5.00,99.51,92.72,100.00,1.89,0.19,5.00,96.59,91.26,100.00,2.03,0.20,6.00,98.54,92.72,100.00,2.03,0.22,6.00,98.54,93.24,100.00,2.02,0.23,6.00,98.54,93.24,99.52,1.96,0.21,7.00,98.09,92.86,100.00,1.89,0.22,7.00,98.09,90.00,99.52,1.87,0.22,7.00,97.63,90.57,99.53,1.89,0.22,7.00,97.63,91.51,100.00,1.82,0.21,7.00,97.63,88.68,99.53,2.13,0.23,7.00,99.52,94.74,100.00,2.01,0.23,7.00,99.52,92.34,100.00
SYRIAN ARAB REPUBLIC,SYR,-0.64,0.25,3.00,28.29,14.08,47.09,-1.08,0.22,3.00,11.71,5.34,24.27,-0.99,0.24,3.00,12.68,5.34,30.58,-0.88,0.20,4.00,19.02,8.74,33.50,-1.10,0.21,4.00,11.22,5.34,22.82,-1.05,0.22,5.00,11.22,6.31,26.21,-1.15,0.21,5.00,11.71,3.88,23.79,-0.96,0.22,7.00,17.07,7.77,31.55,-0.79,0.20,8.00,23.30,12.56,39.61,-0.64,0.20,8.00,30.58,15.46,45.89,-0.59,0.20,9.00,34.45,20.48,47.62,-0.60,0.20,9.00,32.54,18.57,44.76,-0.50,0.21,8.00,38.39,20.75,48.58,-1.17,0.23,7.00,11.37,3.30,24.06,-1.43,0.22,7.00,6.64,0.94,14.62,-1.44,0.24,7.00,6.73,1.91,15.79,-1.63,0.24,7.00,2.88,0.96,10.05
"TAIWAN, CHINA",TWN,0.80,0.23,5.00,77.07,66.99,85.92,0.90,0.21,5.00,79.51,74.27,87.86,0.74,0.21,5.00,77.56,67.96,83.98,0.82,0.18,6.00,76.59,69.42,84.95,1.01,0.18,6.00,80.98,74.27,89.32,1.17,0.19,6.00,86.34,77.67,89.81,1.01,0.18,6.00,81.95,72.33,88.35,1.15,0.19,8.00,84.88,76.70,88.35,1.12,0.21,8.00,83.50,77.78,88.89,1.14,0.21,8.00,83.01,77.29,88.41,1.19,0.21,8.00,84.69,75.71,91.90,1.19,0.21,8.00,83.73,76.19,90.95,1.15,0.21,8.00,82.94,75.47,90.57,1.15,0.21,8.00,83.89,73.58,89.62,1.20,0.20,8.00,83.89,75.00,92.45,1.37,0.22,8.00,87.98,79.90,94.74,1.41,0.22,8.00,87.98,81.34,95.22
TAJIKISTAN,TJK,-1.46,0.31,1.00,5.37,0.97,16.02,-1.49,0.29,2.00,3.90,2.43,14.08,-1.21,0.23,3.00,8.78,2.91,19.42,-1.26,0.21,5.00,7.80,3.88,16.99,-1.16,0.20,5.00,9.76,4.85,20.39,-0.95,0.21,6.00,14.15,6.80,31.55,-1.06,0.20,7.00,14.15,5.83,25.73,-1.04,0.18,9.00,14.15,6.31,27.18,-1.07,0.20,9.00,14.56,5.80,26.09,-1.05,0.21,9.00,14.08,5.80,28.50,-1.08,0.21,9.00,11.96,4.76,27.14,-0.90,0.21,9.00,19.14,8.57,36.19,-0.94,0.21,9.00,17.06,8.02,33.49,-0.92,0.22,9.00,18.96,8.96,33.02,-1.07,0.23,8.00,14.22,6.13,28.77,-0.75,0.22,9.00,23.08,14.83,39.71,-0.82,0.22,9.00,19.71,11.00,38.28
TANZANIA,TZA,-0.73,0.25,3.00,24.39,12.14,43.69,-0.42,0.20,5.00,39.51,22.82,54.37,-0.42,0.21,5.00,40.49,23.79,53.88,-0.40,0.19,7.00,40.49,27.18,53.40,-0.37,0.17,8.00,40.98,28.16,54.85,-0.42,0.17,9.00,42.44,24.76,51.94,-0.39,0.17,9.00,41.46,30.58,52.43,-0.34,0.17,10.00,42.93,29.61,53.40,-0.38,0.19,10.00,42.72,27.05,52.17,-0.48,0.19,10.00,38.35,20.77,48.31,-0.59,0.18,11.00,33.97,20.48,46.19,-0.58,0.18,11.00,33.49,19.52,45.24,-0.63,0.18,11.00,30.33,17.92,43.87,-0.68,0.19,11.00,28.91,16.98,42.92,-0.70,0.17,12.00,27.49,16.98,40.57,-0.65,0.18,12.00,25.96,16.75,42.11,-0.60,0.17,12.00,31.25,19.14,43.06
THAILAND,THA,0.27,0.23,5.00,62.93,53.40,75.73,0.09,0.19,6.00,59.02,47.09,68.45,0.20,0.19,6.00,61.46,52.43,70.87,0.29,0.17,7.00,63.90,57.77,72.33,0.38,0.17,7.00,66.34,60.68,72.82,0.36,0.18,8.00,67.80,60.68,73.79,0.43,0.17,8.00,67.32,58.74,72.33,0.42,0.18,10.00,67.32,58.74,74.76,0.37,0.19,10.00,65.53,54.59,74.40,0.23,0.19,10.00,62.62,52.66,70.05,0.28,0.19,10.00,63.16,54.76,70.00,0.20,0.19,10.00,62.20,49.52,69.05,0.21,0.19,10.00,61.14,50.94,68.40,0.22,0.19,10.00,61.14,51.42,69.34,0.24,0.19,10.00,62.09,51.89,69.34,0.34,0.19,10.00,64.90,55.98,72.73,0.36,0.20,10.00,65.87,55.02,73.21
TIMOR-LESTE,TMP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.80,0.32,1.00,25.37,6.80,46.60,-0.98,0.24,2.00,14.63,5.34,33.01,-0.68,0.25,3.00,25.37,9.71,48.06,-0.96,0.24,3.00,16.59,7.77,34.47,-1.09,0.24,4.00,13.17,4.85,27.18,-1.07,0.25,5.00,15.05,4.83,29.95,-1.03,0.25,5.00,14.56,4.83,33.33,-1.16,0.22,6.00,10.05,2.86,23.33,-1.21,0.23,6.00,9.57,3.33,21.90,-1.13,0.23,6.00,11.85,4.25,25.00,-1.16,0.23,6.00,11.85,3.30,24.53,-1.21,0.22,6.00,10.43,2.36,21.70,-1.16,0.23,6.00,12.50,5.74,21.53,-1.05,0.26,5.00,12.98,6.70,29.67
TOGO,TGO,-0.80,0.29,2.00,22.44,6.80,43.69,-0.98,0.24,4.00,14.15,5.34,30.10,-1.24,0.25,4.00,7.80,2.91,19.42,-1.37,0.22,5.00,5.85,1.94,12.14,-1.55,0.23,5.00,3.90,0.97,9.71,-1.60,0.21,6.00,2.44,0.49,7.77,-1.50,0.21,6.00,3.90,0.49,12.14,-1.56,0.20,8.00,2.93,0.49,9.22,-1.55,0.21,8.00,3.88,0.97,10.63,-1.51,0.20,8.00,3.40,0.97,10.63,-1.39,0.20,8.00,6.22,1.43,13.33,-1.39,0.20,9.00,5.74,1.90,13.81,-1.36,0.20,10.00,6.16,1.89,14.62,-1.31,0.20,10.00,8.06,1.89,16.98,-1.29,0.18,11.00,9.00,2.36,15.09,-1.25,0.19,11.00,9.62,4.78,17.22,-1.18,0.18,11.00,11.06,6.70,19.14
TONGA,TON,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.30,0.50,1.00,44.88,10.19,71.36,-0.50,0.28,2.00,37.56,15.05,54.37,-0.84,0.30,2.00,21.95,6.80,43.69,-0.53,0.26,2.00,34.63,16.02,53.88,-0.66,0.23,3.00,26.34,11.65,47.57,-0.59,0.25,3.00,33.66,15.05,49.03,-0.67,0.27,3.00,28.78,12.62,46.12,-0.48,0.29,3.00,37.38,16.43,53.62,-0.48,0.30,3.00,39.32,15.46,56.04,-0.35,0.29,4.00,44.98,20.95,58.57,-0.32,0.28,4.00,43.54,24.76,60.48,-0.36,0.29,4.00,43.13,20.75,60.38,-0.40,0.29,4.00,42.18,21.70,58.49,-0.40,0.28,4.00,42.18,21.70,57.08,-0.08,0.33,3.00,50.48,28.71,70.81,-0.33,0.30,4.00,42.79,19.62,60.29
TRINIDAD AND TOBAGO,TTO,-0.03,0.25,3.00,56.10,34.95,65.05,0.34,0.21,4.00,65.37,55.34,76.21,0.47,0.20,5.00,70.24,60.68,79.13,0.35,0.19,5.00,65.37,58.74,74.27,0.48,0.18,5.00,69.27,61.17,77.18,0.37,0.19,6.00,68.29,60.19,75.24,0.19,0.18,6.00,60.49,51.94,68.93,0.13,0.20,7.00,59.51,50.00,68.93,0.19,0.21,7.00,60.19,51.21,71.50,0.17,0.22,6.00,59.71,47.34,70.05,0.30,0.22,6.00,64.11,51.90,72.38,0.26,0.22,6.00,63.64,50.00,70.48,0.32,0.22,6.00,63.98,53.77,72.17,0.41,0.21,7.00,64.93,58.49,73.58,0.37,0.21,7.00,63.51,56.13,71.23,0.29,0.22,7.00,64.42,51.67,72.73,0.24,0.22,7.00,62.98,48.80,73.21
TUNISIA,TUN,0.41,0.25,3.00,66.83,56.80,77.67,0.55,0.20,5.00,72.68,61.65,79.13,0.52,0.21,5.00,71.22,61.17,79.13,0.63,0.17,7.00,73.66,65.05,80.10,0.55,0.17,7.00,71.22,65.05,77.67,0.48,0.17,8.00,70.24,64.56,76.21,0.42,0.17,8.00,65.85,58.74,72.33,0.58,0.17,9.00,71.71,65.05,77.18,0.47,0.19,10.00,68.93,58.45,77.78,0.32,0.19,10.00,66.02,56.04,73.43,0.40,0.18,10.00,65.55,58.10,72.86,0.24,0.19,10.00,63.16,51.43,69.05,0.03,0.18,11.00,55.92,45.75,64.15,-0.04,0.20,10.00,53.55,42.92,62.26,-0.07,0.17,12.00,51.66,44.34,60.85,-0.12,0.18,12.00,48.08,38.28,60.77,-0.10,0.17,12.00,49.04,40.67,60.29
TURKEY,TUR,-0.01,0.23,5.00,56.59,41.26,65.05,-0.28,0.19,6.00,45.85,29.13,57.28,0.02,0.19,7.00,57.07,44.17,65.53,0.04,0.17,8.00,59.02,47.57,64.56,0.04,0.17,8.00,59.51,48.06,65.05,0.04,0.18,9.00,59.51,48.06,66.50,0.16,0.17,9.00,60.00,51.94,67.48,0.17,0.18,11.00,60.98,52.91,68.93,0.31,0.19,11.00,64.08,53.62,74.40,0.27,0.19,11.00,63.59,53.62,71.50,0.29,0.19,11.00,63.64,55.71,70.48,0.31,0.19,11.00,64.59,55.71,70.00,0.36,0.19,11.00,65.40,56.13,72.17,0.41,0.19,11.00,65.40,58.49,72.64,0.39,0.19,11.00,64.45,58.02,70.75,0.38,0.19,11.00,67.79,55.98,73.68,0.23,0.20,11.00,62.50,49.28,72.73
TURKMENISTAN,TKM,-1.20,0.31,1.00,11.22,3.40,26.21,-1.26,0.29,2.00,7.32,2.91,21.84,-1.34,0.29,2.00,5.85,2.91,16.99,-1.53,0.25,3.00,4.39,0.49,10.68,-1.56,0.27,3.00,2.93,0.97,10.68,-1.68,0.28,3.00,1.46,0.00,7.77,-1.62,0.22,4.00,1.95,0.49,9.22,-1.56,0.25,4.00,3.41,0.49,11.17,-1.44,0.26,4.00,4.85,0.97,16.43,-1.43,0.25,4.00,4.85,0.97,14.98,-1.47,0.26,4.00,4.31,0.48,13.33,-1.58,0.26,4.00,3.35,0.48,10.95,-1.62,0.26,4.00,3.79,0.47,9.91,-1.29,0.24,6.00,8.53,0.94,20.28,-1.31,0.23,6.00,8.53,1.42,18.40,-0.86,0.26,6.00,17.79,9.09,36.84,-0.87,0.25,6.00,19.23,9.09,38.28
