,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015
Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
SIERRA LEONE,SLE,-1.62,0.40,3.00,4.90,0.98,19.02,-1.29,0.30,5.00,10.29,5.37,21.46,-1.38,0.29,4.00,8.82,3.90,17.56,-1.26,0.23,6.00,10.78,4.39,20.00,-1.14,0.20,6.00,13.24,6.34,20.49,-1.02,0.19,7.00,15.20,8.29,22.93,-1.08,0.18,7.00,14.71,7.80,22.93,-1.14,0.19,7.00,12.75,6.83,21.46,-1.07,0.19,7.00,16.02,6.76,22.22,-0.97,0.19,7.00,16.50,8.21,28.02,-0.78,0.17,8.00,23.92,13.81,34.29,-0.73,0.17,8.00,25.84,18.10,36.19,-0.70,0.17,8.00,26.54,18.87,36.32,-0.69,0.17,11.00,27.01,18.40,37.74,-0.70,0.17,11.00,25.59,17.92,36.32,-0.79,0.17,11.00,24.52,12.92,33.01,-0.87,0.17,11.00,20.19,11.96,29.67
SINGAPORE,SGP,2.25,0.27,6.00,100.00,97.56,100.00,2.20,0.27,6.00,100.00,97.07,100.00,2.12,0.23,6.00,100.00,95.12,100.00,1.94,0.21,7.00,100.00,94.15,100.00,1.83,0.18,7.00,99.02,91.71,100.00,1.80,0.19,7.00,99.02,90.73,100.00,1.80,0.18,7.00,99.51,91.71,100.00,1.77,0.19,8.00,98.04,91.71,100.00,1.83,0.20,8.00,98.06,91.79,100.00,1.90,0.20,8.00,99.03,93.24,100.00,1.80,0.19,8.00,97.61,92.86,100.00,1.80,0.20,8.00,98.09,92.38,100.00,1.80,0.19,9.00,96.21,91.98,100.00,1.97,0.20,9.00,100.00,94.34,100.00,1.98,0.20,9.00,100.00,94.34,100.00,2.23,0.21,9.00,100.00,98.09,100.00,2.26,0.20,9.00,100.00,98.56,100.00
SLOVAK REPUBLIC,SVK,0.52,0.28,6.00,66.67,54.15,79.51,0.44,0.25,7.00,66.67,53.17,78.05,0.54,0.22,8.00,68.63,57.07,80.00,0.94,0.19,10.00,78.92,69.27,86.34,0.96,0.17,10.00,78.43,71.71,86.83,1.16,0.17,10.00,83.33,78.54,90.24,1.17,0.16,10.00,85.29,75.61,90.73,1.14,0.17,10.00,84.80,75.61,91.22,1.03,0.17,10.00,82.04,72.95,86.96,1.12,0.18,10.00,82.52,75.36,91.30,1.06,0.18,10.00,80.86,74.29,88.10,1.00,0.18,10.00,80.86,74.29,85.71,1.00,0.17,10.00,80.09,75.47,86.79,1.04,0.19,10.00,80.57,74.53,89.62,0.92,0.19,10.00,78.67,70.28,86.32,0.90,0.20,10.00,78.85,70.81,88.04,0.79,0.19,10.00,75.48,67.94,82.30
SLOVENIA,SVN,1.03,0.32,4.00,83.33,66.34,94.63,1.05,0.27,6.00,84.31,69.76,93.66,0.66,0.20,9.00,73.04,62.44,82.44,0.86,0.19,10.00,75.49,68.29,84.39,0.87,0.17,10.00,75.49,67.32,82.93,0.86,0.18,9.00,77.94,69.27,82.44,0.83,0.17,9.00,73.04,65.85,82.44,0.78,0.18,9.00,73.04,64.88,81.95,0.80,0.17,10.00,74.76,67.63,83.57,0.83,0.18,10.00,75.73,67.15,82.61,0.92,0.18,10.00,77.51,70.95,85.24,0.75,0.18,10.00,75.60,68.10,81.90,0.69,0.18,9.00,74.88,63.21,79.25,0.62,0.18,11.00,72.99,60.38,77.36,0.62,0.18,11.00,72.51,61.79,77.83,0.66,0.19,11.00,73.08,65.07,79.90,0.62,0.18,11.00,72.60,64.11,78.95
SOLOMON ISLANDS,SLB,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.20,0.59,1.00,12.25,1.95,39.51,-1.46,0.50,2.00,7.35,0.49,24.88,-1.76,0.54,2.00,3.43,0.00,20.00,-2.68,0.42,2.00,0.00,0.00,2.44,-1.36,0.27,3.00,7.35,2.93,18.05,-1.01,0.23,3.00,17.16,7.80,26.34,-1.11,0.27,3.00,13.73,4.39,25.37,-1.12,0.27,4.00,13.59,4.35,25.12,-1.20,0.22,5.00,11.65,3.86,20.29,-1.22,0.22,5.00,9.09,4.76,22.38,-1.21,0.22,5.00,8.61,5.24,21.90,-1.07,0.21,5.00,14.22,6.60,25.94,-1.06,0.23,5.00,14.22,7.08,27.36,-1.11,0.24,5.00,13.27,5.19,25.00,-1.11,0.26,5.00,12.02,4.78,28.71,-0.96,0.25,5.00,16.35,5.74,31.10
SOMALIA,SOM,-2.54,0.45,2.00,0.00,0.00,3.90,-2.50,0.38,3.00,0.00,0.00,4.39,-2.52,0.35,3.00,0.00,0.00,3.41,-2.13,0.27,3.00,0.00,0.00,4.39,-2.17,0.22,4.00,0.49,0.49,2.93,-2.31,0.21,5.00,0.49,0.00,2.44,-2.23,0.19,5.00,0.49,0.00,2.44,-2.56,0.21,5.00,0.00,0.00,1.46,-2.56,0.22,5.00,0.00,0.00,1.45,-2.66,0.23,4.00,0.00,0.00,0.48,-2.56,0.21,5.00,0.00,0.00,1.90,-2.38,0.21,5.00,0.48,0.00,2.86,-2.37,0.21,5.00,0.47,0.00,2.36,-2.25,0.23,6.00,0.47,0.00,2.36,-2.21,0.22,6.00,0.95,0.00,2.36,-2.11,0.22,6.00,1.44,0.00,3.83,-2.15,0.22,6.00,0.96,0.00,2.87
SOUTH AFRICA,ZAF,0.34,0.27,6.00,62.75,48.78,75.61,0.27,0.23,8.00,59.31,47.80,70.73,0.40,0.20,8.00,64.71,55.12,76.59,0.63,0.19,9.00,69.61,62.93,79.02,0.78,0.17,9.00,74.02,66.34,80.49,0.66,0.17,10.00,71.57,64.88,78.54,0.67,0.16,10.00,69.61,62.93,76.59,0.68,0.17,11.00,71.08,63.90,78.05,0.50,0.17,11.00,66.50,57.97,73.91,0.50,0.17,10.00,65.53,57.00,73.91,0.40,0.16,11.00,64.11,55.71,72.38,0.36,0.16,11.00,62.20,54.29,71.43,0.40,0.15,12.00,63.98,55.66,74.06,0.38,0.17,12.00,63.98,55.19,73.11,0.42,0.16,12.00,64.93,56.60,73.58,0.30,0.17,12.00,62.98,54.55,71.29,0.30,0.16,12.00,63.94,55.02,71.29
SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.67,0.28,2.00,2.84,1.42,9.91,-1.47,0.23,5.00,6.16,2.36,12.74,-1.53,0.23,5.00,4.74,1.89,12.26,-1.67,0.22,6.00,4.33,2.39,8.13,-1.69,0.21,6.00,2.88,2.39,6.22
SPAIN,ESP,1.14,0.27,6.00,84.80,73.17,96.10,1.22,0.27,6.00,88.24,75.61,95.61,1.27,0.23,6.00,89.71,80.00,94.63,1.35,0.23,6.00,88.73,80.00,95.61,1.31,0.20,6.00,88.73,78.54,95.12,1.33,0.21,6.00,87.25,78.54,95.12,1.29,0.19,6.00,88.24,77.56,94.15,1.16,0.21,7.00,85.29,73.17,92.20,1.21,0.22,7.00,86.41,74.88,93.24,1.24,0.23,7.00,86.89,76.33,94.20,1.17,0.22,7.00,84.69,74.29,93.81,1.15,0.24,7.00,84.21,75.71,93.33,1.06,0.22,8.00,81.52,75.00,91.04,0.96,0.22,8.00,78.20,70.75,89.15,0.94,0.22,8.00,79.15,68.87,87.74,0.78,0.23,8.00,75.48,65.55,84.21,0.79,0.22,8.00,75.00,66.51,82.78
SRI LANKA,LKA,0.08,0.32,4.00,56.37,31.22,69.27,0.26,0.30,5.00,58.82,40.49,75.12,0.25,0.24,7.00,60.29,43.41,71.22,0.18,0.21,8.00,59.31,46.83,67.80,0.10,0.18,8.00,56.37,47.32,65.37,-0.04,0.18,9.00,53.43,41.46,63.41,-0.35,0.17,9.00,44.12,25.85,52.68,-0.24,0.18,10.00,45.10,30.73,54.63,-0.26,0.18,10.00,45.15,29.47,53.62,-0.35,0.17,10.00,41.75,29.47,52.66,-0.26,0.16,10.00,44.98,33.33,53.33,-0.20,0.16,10.00,45.93,35.71,53.33,-0.11,0.16,10.00,50.24,38.21,55.66,-0.11,0.17,11.00,48.34,38.68,56.60,-0.15,0.17,11.00,47.87,36.32,56.60,-0.08,0.18,11.00,50.96,38.76,59.81,-0.05,0.18,11.00,51.92,42.11,60.29
ST. KITTS AND NEVIS,KNA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.28,0.59,1.00,60.78,23.90,88.78,0.21,0.52,1.00,59.80,24.88,82.93,0.17,0.56,1.00,58.82,21.46,82.93,0.21,0.53,1.00,59.80,24.39,81.95,0.05,0.26,3.00,56.86,40.00,66.34,1.16,0.23,3.00,84.80,71.71,93.17,1.01,0.27,3.00,79.90,67.32,91.71,0.67,0.29,3.00,71.84,57.49,85.51,0.60,0.30,2.00,69.42,55.07,81.64,0.53,0.31,2.00,68.42,53.33,80.48,0.43,0.31,2.00,66.03,50.00,79.05,0.40,0.30,2.00,63.51,50.94,77.83,0.40,0.33,2.00,64.45,47.17,77.83,0.41,0.33,2.00,64.45,48.11,79.72,0.17,0.33,2.00,57.21,38.76,74.16,0.17,0.31,2.00,58.65,42.11,72.73
ST. LUCIA,LCA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.28,0.59,1.00,60.78,23.90,88.78,0.21,0.52,1.00,59.80,24.88,82.93,0.17,0.56,1.00,58.82,21.46,82.93,0.21,0.53,1.00,59.80,24.39,81.95,0.15,0.26,3.00,59.80,44.39,69.27,1.16,0.23,3.00,84.80,71.71,93.17,1.08,0.27,3.00,81.86,69.76,92.68,0.77,0.29,3.00,73.30,60.39,86.47,0.50,0.27,3.00,66.50,54.11,78.74,0.51,0.28,3.00,67.46,53.81,79.05,0.43,0.28,3.00,65.55,52.38,77.14,0.46,0.27,3.00,66.35,52.83,77.83,0.31,0.26,4.00,60.19,47.17,74.53,0.29,0.27,4.00,61.14,48.11,73.58,0.24,0.27,4.00,61.06,46.89,73.21,0.28,0.26,4.00,62.98,49.76,73.21
ST. VINCENT AND THE GRENADINES,VCT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.28,0.59,1.00,60.78,23.90,88.78,0.21,0.52,1.00,59.80,24.88,82.93,0.17,0.56,1.00,58.82,21.46,82.93,0.21,0.53,1.00,59.80,24.39,81.95,0.14,0.26,3.00,58.82,43.90,69.27,1.13,0.23,3.00,83.33,71.71,91.71,0.86,0.27,3.00,76.47,63.90,88.29,0.72,0.29,3.00,72.82,58.45,85.99,0.50,0.27,3.00,66.50,54.11,78.74,0.51,0.28,3.00,67.46,53.81,79.05,0.39,0.28,3.00,64.59,51.43,76.19,0.36,0.27,3.00,61.61,51.42,75.94,0.34,0.28,3.00,61.14,47.17,75.47,0.32,0.29,3.00,62.09,47.64,75.94,0.31,0.29,3.00,63.46,48.33,75.60,0.26,0.27,3.00,62.50,47.85,73.21
SUDAN,SDN,-1.36,0.32,4.00,8.33,2.44,20.98,-1.35,0.27,6.00,8.33,5.37,17.56,-1.43,0.26,5.00,8.33,3.90,14.15,-1.29,0.22,6.00,10.29,4.39,19.02,-1.33,0.19,6.00,8.82,3.41,17.07,-1.16,0.18,7.00,11.76,6.34,18.54,-1.35,0.17,7.00,8.33,3.41,15.61,-1.22,0.19,7.00,10.29,4.39,19.02,-1.32,0.19,7.00,7.28,3.38,16.91,-1.47,0.18,7.00,4.85,2.90,12.08,-1.25,0.17,8.00,8.13,5.24,17.62,-1.33,0.17,8.00,7.18,3.81,15.71,-1.30,0.17,8.00,8.06,4.25,16.04,-1.49,0.18,9.00,5.69,2.83,11.79,-1.45,0.18,9.00,6.16,2.83,12.26,-1.46,0.18,9.00,5.29,3.35,10.53,-1.50,0.18,9.00,4.81,2.87,9.09
SURINAME,SUR,-0.62,0.40,3.00,25.49,10.73,54.15,-0.59,0.40,3.00,25.00,11.22,53.66,-0.63,0.37,3.00,25.00,12.20,53.66,-0.72,0.30,3.00,24.51,12.20,43.90,-0.62,0.25,3.00,26.96,16.59,47.32,-0.67,0.25,4.00,24.51,14.15,46.34,-0.57,0.22,4.00,27.45,19.02,48.29,-0.54,0.24,5.00,30.88,18.54,50.73,-0.59,0.26,5.00,28.64,16.91,50.24,-0.55,0.26,5.00,32.52,16.43,51.69,-0.64,0.23,6.00,27.27,16.19,45.71,-0.68,0.24,6.00,26.79,14.29,41.90,-0.60,0.25,6.00,30.81,16.98,46.70,-0.47,0.25,6.00,34.12,22.17,51.42,-0.44,0.25,6.00,36.02,22.64,53.30,-0.60,0.28,5.00,29.33,13.40,48.80,-0.66,0.28,4.00,28.85,12.44,47.37
SWAZILAND,SWZ,-0.21,0.42,2.00,42.16,20.98,66.34,-0.44,0.30,4.00,31.37,16.10,53.66,-0.44,0.28,4.00,32.84,17.56,54.15,-0.21,0.28,4.00,44.61,25.85,60.98,-0.44,0.24,4.00,38.73,19.51,52.20,-0.66,0.23,5.00,25.98,15.12,44.39,-0.57,0.21,5.00,29.41,19.51,48.29,-0.53,0.21,6.00,31.37,20.00,48.29,-0.66,0.21,6.00,25.73,16.91,41.55,-0.58,0.20,6.00,31.07,17.39,46.38,-0.55,0.20,6.00,32.54,20.95,45.71,-0.60,0.20,7.00,28.71,19.05,41.90,-0.63,0.19,7.00,28.44,19.81,42.45,-0.55,0.21,7.00,32.23,22.17,45.28,-0.35,0.20,7.00,39.81,26.89,53.30,-0.45,0.20,7.00,34.13,25.36,49.76,-0.50,0.20,7.00,33.17,22.01,48.80
SWEDEN,SWE,1.32,0.27,6.00,90.20,76.59,97.07,1.19,0.27,6.00,87.25,75.12,95.12,1.38,0.23,6.00,90.69,82.44,96.10,1.62,0.23,6.00,95.10,86.34,100.00,1.62,0.20,6.00,94.61,87.80,100.00,1.69,0.21,6.00,95.59,87.80,100.00,1.52,0.19,6.00,92.16,85.37,99.51,1.44,0.21,7.00,91.67,83.41,98.05,1.58,0.22,7.00,93.69,86.47,99.52,1.64,0.23,7.00,95.15,86.96,100.00,1.67,0.22,7.00,95.69,86.19,100.00,1.67,0.24,7.00,95.22,85.24,100.00,1.91,0.22,8.00,99.05,92.92,100.00,1.90,0.22,8.00,99.05,91.51,100.00,1.90,0.22,8.00,99.05,91.98,100.00,1.80,0.23,8.00,96.15,89.95,99.52,1.81,0.22,8.00,97.12,91.39,99.04
SWITZERLAND,CHE,1.51,0.27,6.00,94.12,83.90,98.54,1.68,0.27,6.00,96.08,88.78,99.51,1.84,0.23,6.00,97.55,91.22,100.00,1.78,0.23,6.00,98.04,89.27,100.00,1.71,0.20,6.00,97.06,89.27,100.00,1.67,0.21,6.00,95.10,86.83,100.00,1.54,0.19,6.00,93.14,85.85,99.51,1.50,0.21,6.00,92.65,84.88,99.51,1.65,0.23,6.00,95.15,86.47,100.00,1.58,0.24,6.00,93.69,85.51,99.52,1.58,0.22,7.00,94.26,85.24,100.00,1.65,0.24,7.00,94.74,85.24,100.00,1.64,0.23,7.00,94.79,86.79,100.00,1.67,0.24,7.00,95.26,86.79,100.00,1.64,0.24,7.00,94.31,86.32,100.00,1.82,0.25,7.00,96.63,89.95,99.52,1.76,0.24,7.00,95.67,89.95,99.04
SYRIAN ARAB REPUBLIC,SYR,-1.20,0.32,4.00,11.76,4.39,25.37,-1.32,0.33,4.00,9.31,4.39,21.95,-1.31,0.31,4.00,9.31,4.39,19.51,-1.04,0.23,5.00,16.18,7.32,25.85,-1.08,0.20,5.00,15.20,7.80,21.46,-1.11,0.20,6.00,12.75,6.83,20.98,-1.08,0.19,6.00,15.20,7.80,23.41,-1.39,0.19,8.00,8.33,2.93,15.61,-1.29,0.19,9.00,8.74,3.86,16.91,-1.12,0.18,9.00,15.05,5.31,20.29,-0.95,0.17,9.00,18.18,8.57,27.14,-0.89,0.17,9.00,20.57,10.48,28.57,-0.93,0.19,8.00,20.85,9.43,29.72,-1.54,0.22,7.00,4.27,1.89,11.79,-1.55,0.22,7.00,4.27,1.89,10.85,-1.67,0.22,7.00,3.85,2.39,8.13,-1.63,0.22,7.00,4.33,2.39,7.18
"TAIWAN, CHINA",TWN,0.96,0.27,6.00,79.41,66.34,91.22,1.08,0.27,6.00,84.80,70.73,94.63,1.14,0.23,6.00,85.78,77.56,93.66,1.06,0.21,7.00,81.37,72.68,89.27,1.07,0.18,7.00,81.37,73.66,89.27,1.20,0.19,7.00,85.29,78.54,91.71,1.03,0.18,7.00,77.94,71.71,88.29,0.87,0.19,8.00,76.96,66.34,85.37,0.97,0.20,8.00,79.13,71.50,86.96,1.04,0.20,8.00,81.07,72.46,87.92,1.07,0.19,8.00,81.34,73.81,90.48,1.14,0.20,8.00,83.73,75.71,92.38,1.14,0.19,8.00,83.89,75.94,91.51,1.20,0.21,8.00,86.26,76.89,93.40,1.15,0.21,8.00,84.83,75.94,91.98,1.30,0.22,8.00,88.94,79.43,92.82,1.35,0.21,8.00,88.94,80.38,93.78
TAJIKISTAN,TJK,-1.51,0.43,2.00,6.37,0.98,22.93,-1.39,0.31,4.00,7.84,4.39,19.02,-1.13,0.28,5.00,13.24,6.83,23.90,-1.31,0.24,7.00,9.31,4.39,19.51,-1.12,0.20,7.00,14.22,7.32,20.49,-1.07,0.20,8.00,14.71,6.83,22.44,-1.09,0.18,9.00,14.22,7.80,22.93,-1.08,0.18,10.00,14.71,8.78,21.46,-1.11,0.18,10.00,14.08,6.76,22.22,-1.07,0.17,10.00,15.53,6.28,21.74,-1.06,0.16,10.00,14.35,6.19,23.81,-1.02,0.16,10.00,16.75,7.62,24.76,-0.97,0.16,10.00,19.43,9.43,25.94,-0.99,0.17,10.00,18.01,9.43,25.47,-1.05,0.17,9.00,15.17,8.02,24.53,-1.01,0.19,10.00,16.35,8.13,27.75,-1.01,0.18,10.00,13.94,6.70,27.75
TANZANIA,TZA,-0.42,0.32,4.00,33.33,19.02,56.59,-0.41,0.27,6.00,33.33,19.51,53.17,-0.25,0.24,6.00,39.71,24.88,56.59,-0.56,0.21,7.00,31.86,19.51,44.39,-0.50,0.18,8.00,33.33,20.49,47.32,-0.44,0.17,9.00,36.27,22.44,49.27,-0.45,0.16,9.00,36.76,24.39,49.27,-0.37,0.18,9.00,40.69,24.88,51.71,-0.40,0.18,9.00,37.86,25.12,51.21,-0.50,0.17,9.00,34.47,21.74,46.86,-0.42,0.16,10.00,36.36,26.67,47.62,-0.41,0.16,10.00,36.84,27.14,48.10,-0.40,0.16,10.00,36.97,27.83,48.11,-0.39,0.17,11.00,38.39,27.83,48.58,-0.32,0.17,11.00,41.23,30.66,52.36,-0.32,0.17,11.00,41.83,29.19,52.15,-0.36,0.17,11.00,41.35,29.19,50.24
THAILAND,THA,0.21,0.27,6.00,58.33,41.46,71.22,0.15,0.25,7.00,55.88,38.05,69.27,0.49,0.22,7.00,67.16,56.10,79.51,0.16,0.20,8.00,57.35,46.83,66.34,0.37,0.18,8.00,64.22,56.10,70.73,0.25,0.18,9.00,63.24,53.66,68.29,0.46,0.17,9.00,64.71,58.05,71.71,0.26,0.18,10.00,57.84,53.66,66.34,0.16,0.18,10.00,57.28,51.21,65.22,0.23,0.18,10.00,58.25,52.66,67.15,0.24,0.17,10.00,57.89,51.90,68.10,0.19,0.17,10.00,56.46,50.00,68.57,0.22,0.16,11.00,56.40,51.89,67.45,0.25,0.17,11.00,58.77,52.36,68.87,0.23,0.17,11.00,58.29,52.36,67.92,0.27,0.18,11.00,62.02,52.15,70.33,0.30,0.17,11.00,63.46,54.55,71.77
TIMOR-LESTE,TMP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.29,0.38,1.00,9.80,2.93,25.85,-1.30,0.27,2.00,9.80,2.93,19.51,-1.11,0.29,3.00,12.25,5.37,27.80,-1.13,0.23,3.00,12.75,5.85,24.39,-1.49,0.25,4.00,4.90,2.93,14.63,-1.59,0.25,5.00,3.88,2.90,12.56,-1.34,0.21,6.00,6.80,2.90,16.43,-1.15,0.20,7.00,11.48,6.19,23.81,-1.10,0.20,7.00,13.40,5.71,24.29,-1.04,0.20,7.00,14.69,7.55,25.94,-1.01,0.20,7.00,16.59,8.49,27.36,-0.98,0.21,7.00,17.54,8.49,28.77,-0.89,0.22,7.00,19.23,9.09,32.06,-0.97,0.22,6.00,15.87,6.70,29.67
TOGO,TGO,-0.40,0.45,2.00,34.80,14.63,62.93,-0.49,0.30,5.00,28.43,15.61,52.68,-0.66,0.27,5.00,24.02,13.66,40.49,-0.73,0.23,6.00,22.55,14.63,40.98,-0.70,0.20,6.00,24.02,17.07,40.00,-0.78,0.19,7.00,21.08,13.66,35.61,-0.84,0.18,7.00,21.08,12.20,31.71,-0.89,0.18,8.00,19.61,12.20,29.76,-0.94,0.18,8.00,17.48,9.66,27.05,-0.96,0.18,8.00,16.99,9.18,28.02,-0.86,0.17,8.00,21.53,11.90,31.43,-0.87,0.16,9.00,21.05,12.38,28.57,-1.00,0.16,9.00,18.01,8.96,25.00,-0.84,0.18,9.00,22.27,11.79,32.55,-0.92,0.18,9.00,19.91,10.38,30.19,-0.82,0.18,9.00,23.08,11.48,32.06,-0.82,0.18,9.00,22.60,12.44,32.06
TONGA,TON,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.20,0.59,1.00,12.25,1.95,39.51,-0.66,0.50,2.00,24.51,7.32,57.07,-1.15,0.54,2.00,13.24,0.98,42.93,-1.20,0.42,2.00,12.25,2.93,31.22,-0.77,0.27,3.00,21.57,10.73,41.95,-0.58,0.23,3.00,26.96,17.56,48.29,-0.71,0.27,3.00,23.53,12.68,44.88,-0.73,0.28,3.00,23.30,12.08,43.96,-0.81,0.24,4.00,20.87,12.08,38.16,-0.60,0.22,5.00,30.62,17.62,45.71,-0.60,0.22,5.00,29.19,19.05,43.81,-0.62,0.21,5.00,29.38,19.34,42.92,-0.65,0.23,5.00,28.44,16.04,43.40,-0.65,0.24,5.00,27.96,16.04,45.28,-0.44,0.28,4.00,34.62,19.14,54.07,-0.44,0.25,5.00,36.54,21.53,53.59
TRINIDAD AND TOBAGO,TTO,0.59,0.32,4.00,69.12,54.63,84.39,0.66,0.30,5.00,72.06,56.59,85.85,0.65,0.24,6.00,72.06,60.98,82.44,0.71,0.23,6.00,72.55,62.93,82.93,0.72,0.20,6.00,72.06,65.37,80.00,0.66,0.20,7.00,71.08,64.88,79.02,0.60,0.18,7.00,67.65,61.46,75.61,0.66,0.21,7.00,70.59,60.49,79.51,0.63,0.22,7.00,70.87,59.42,79.23,0.60,0.22,6.00,68.45,58.45,79.23,0.54,0.22,6.00,69.86,56.67,77.14,0.50,0.23,6.00,68.90,54.76,76.19,0.40,0.22,6.00,64.45,53.77,75.94,0.23,0.22,7.00,57.82,47.17,70.75,0.26,0.22,7.00,59.72,49.06,72.17,0.21,0.22,7.00,59.13,48.33,70.81,0.15,0.21,7.00,57.21,47.37,69.38
TUNISIA,TUN,0.01,0.32,4.00,52.94,28.78,68.78,-0.08,0.27,6.00,50.49,27.32,62.93,-0.06,0.24,6.00,51.96,32.20,62.44,-0.15,0.20,8.00,48.04,35.12,59.02,0.00,0.18,8.00,53.92,43.90,62.44,-0.08,0.17,9.00,51.47,40.98,61.95,-0.11,0.16,9.00,51.96,42.44,57.07,0.12,0.17,10.00,55.39,50.24,63.90,0.05,0.17,10.00,55.34,47.83,62.32,0.07,0.17,10.00,54.85,47.34,62.80,0.00,0.16,10.00,53.11,45.24,59.05,-0.02,0.16,10.00,53.11,41.90,57.62,-0.19,0.16,10.00,46.45,35.38,54.25,-0.19,0.16,11.00,45.97,35.38,54.25,-0.33,0.16,12.00,40.76,31.13,50.00,-0.39,0.16,12.00,38.46,28.71,49.76,-0.39,0.16,12.00,38.94,29.19,49.76
TURKEY,TUR,0.23,0.27,6.00,59.31,41.95,71.71,0.52,0.25,7.00,67.65,55.12,80.49,0.36,0.22,8.00,63.73,54.15,74.63,0.09,0.20,9.00,56.86,43.90,64.39,0.03,0.17,9.00,54.90,46.34,63.41,0.07,0.18,10.00,57.35,46.83,64.88,0.27,0.17,10.00,60.78,54.15,65.85,0.30,0.18,11.00,59.80,54.63,68.78,0.33,0.18,11.00,62.14,53.62,70.53,0.27,0.18,11.00,60.19,53.62,67.63,0.30,0.16,12.00,60.77,53.81,70.48,0.31,0.16,12.00,60.29,53.33,70.00,0.38,0.15,13.00,63.03,55.66,73.11,0.43,0.16,13.00,65.40,56.60,74.06,0.44,0.16,13.00,65.40,57.55,73.58,0.41,0.17,13.00,66.35,55.98,73.21,0.33,0.16,13.00,64.42,55.50,72.25
TURKMENISTAN,TKM,-1.50,0.43,2.00,6.86,0.98,22.93,-1.99,0.31,4.00,3.43,0.00,7.32,-1.94,0.28,4.00,3.43,0.49,7.32,-1.98,0.25,5.00,1.47,0.00,5.37,-1.94,0.20,5.00,2.45,0.49,3.90,-2.01,0.21,5.00,1.96,0.00,3.41,-1.97,0.18,6.00,1.96,0.00,2.93,-2.18,0.20,6.00,1.47,0.49,2.93,-2.07,0.20,6.00,2.43,0.48,2.90,-2.05,0.20,6.00,2.43,0.48,2.90,-2.03,0.19,6.00,2.39,0.95,3.33,-2.08,0.18,6.00,1.91,0.95,2.86,-2.05,0.18,6.00,1.90,0.94,2.83,-2.08,0.19,7.00,1.42,0.47,2.83,-2.11,0.19,7.00,1.42,0.47,2.83,-2.09,0.20,7.00,1.92,0.00,3.35,-2.09,0.19,7.00,1.92,0.00,2.87
